"Var1","Var2","Var4","Var9","Var10","Var11","Var12","Var13","Var14","Var15","Var16","Var17","Var18","Var19","Var20"
"F","C",28,29,5,"F","B","CJ",63,3,2,5,3,20,5
"F","A",29,6,3,"M","C","PO",15,1,0,2,1,15,5
"M","B",15,8,5,"F","B","PO",30,1,1,3,2,10,5
"F","B",19,2,4,"M","C","CJ",26,1,2,2,5,15,3
"M","B",19,5,3,"F","C","EY",25,0,2,0,3,7,3
"M","A",24,5,3,"F","B","CJ",44,1,0,1,2,33,4
"F","A",27,14,3,"F","A","PO",15,0,1,3,3,1,3
"F","A",30,3,1,"M","D","PO",20,0,1,6,3,33,5
"F","B",18,4,3,"M","C","PO",17,1,2,0,2,6,3
"M","B",19,5,5,"F","C","AZ",56,1,2,0,1,5,3
"M","C",15,2,3,"F","A","PO",69,3,0,1,4,24,3
"M","B",22,4,5,"F","B","ST",22,1,1,4,2,6,5
"M","C",22,8,5,"F","B","AZ",15,1,1,2,5,3,4
"F","B",18,4,4,"F","A","CJ",22,2,0,2,3,3,4
"M","C",17,11,5,"F","B","CB",17,1,1,1,5,3,3
"F","A",37,10,4,"M","B","CJ",19,3,0,1,2,1,3
"M","B",32,13,5,"F","A","AZ",29,0,0,2,3,10,3
"F","D",27,1,4,"F","A","AZ",35,1,1,2,0,2,3
"F","B",22,2,4,"F","C","CB",16,2,0,2,2,5,5
"M","B",28,5,4,"F","A","IC",25,0,0,1,1,4,3
"M","B",17,2,3,"F","A","EY",19,1,0,1,3,12,3
"F","C",26,1,4,"M","B","PO",16,6,2,3,2,8,5
"F","C",45,15,2,"F","A","IC",28,2,2,0,0,1,4
"F","B",27,2,4,"M","B","PO",33,1,1,7,5,5,5
"F","C",26,10,2,"M","C","CB",18,0,1,2,2,7,4
"M","C",22,31,5,"M","A","AZ",17,0,2,3,1,3,3
"M","B",39,15,5,"F","B","AZ",18,1,0,0,0,8,4
"M","C",27,5,5,"F","A","CB",28,1,1,1,3,13,4
"M","A",21,2,3,"F","A","AZ",15,2,0,5,3,13,5
"F","B",16,4,5,"M","A","CB",17,2,2,2,1,15,5
"F","C",16,5,3,"M","A","CJ",56,1,0,4,2,20,5
"F","A",42,10,3,"F","A","IC",32,0,0,1,1,11,2
"F","B",33,20,4,"F","D","CB",25,1,2,0,2,1,4
"M","B",20,27,5,"F","B","ST",22,2,2,1,1,2,4
"F","B",27,4,4,"M","B","AZ",18,1,0,2,1,8,4
"M","B",15,1,3,"M","D","CB",41,1,1,2,1,15,5
"F","B",31,6,4,"M","B","PO",17,3,2,3,5,1,4
"M","B",42,15,4,"M","A","PO",34,2,2,3,4,17,4
"F","A",27,6,3,"M","B","AZ",17,2,2,1,2,5,4
"M","B",34,10,5,"M","C","CB",25,0,0,3,5,7,4
"F","B",17,4,3,"F","C","EY",23,1,3,0,2,4,4
"M","D",31,14,3,"F","A","CB",15,2,2,3,1,4,5
"M","B",16,1,4,"M","D","CB",30,1,2,2,1,7,5
"F","A",53,8,3,"F","B","EY",20,1,2,5,5,6,5
"F","B",19,1,3,"F","C","IC",18,0,3,3,4,17,5
"F","C",21,3,4,"M","B","CJ",27,1,0,3,0,8,5
"F","A",25,6,3,"F","B","EY",34,0,2,0,3,2,4
"F","B",18,4,4,"F","B","PO",30,2,1,1,2,7,4
"F","A",25,7,2,"M","C","AZ",22,2,0,1,1,14,5
"F","A",35,3,3,"F","C","PO",20,4,2,5,1,4,5
"M","A",29,11,5,"F","C","EY",20,1,1,1,3,5,4
"F","A",16,1,5,"M","B","EY",32,0,2,0,2,3,3
"M","B",18,10,5,"F","B","AZ",15,1,0,1,1,2,5
"F","A",22,8,5,"F","A","CJ",18,2,2,1,2,7,4
"F","D",33,2,3,"F","A","AZ",25,1,1,0,0,1,2
"F","B",16,2,4,"F","B","PO",40,5,0,4,4,6,5
"F","B",33,9,4,"F","A","PO",17,3,2,0,3,2,4
"F","A",18,7,5,"F","B","PO",41,1,0,2,4,21,5
"M","B",16,3,4,"F","C","CB",28,2,1,0,7,9,4
"F","B",33,16,5,"M","C","EY",28,2,1,6,2,8,4
"F","C",42,11,4,"F","C","CJ",21,2,0,0,4,4,3
"F","C",31,2,2,"F","A","CB",18,0,1,0,5,1,4
"F","C",21,10,5,"M","B","AZ",20,0,4,1,4,2,4
"M","B",15,9,5,"F","C","PO",16,2,1,4,2,17,6
"M","C",17,6,5,"M","C","PO",15,2,0,0,1,3,4
"F","A",27,4,3,"F","B","AZ",46,0,0,1,2,13,2
"M","D",17,9,4,"F","A","ST",31,1,2,0,1,2,3
"F","D",31,11,4,"F","B","PO",16,1,0,0,0,3,3
"F","A",24,8,3,"F","C","AZ",35,0,0,0,0,4,2
"M","B",16,5,5,"F","C","PO",16,1,0,3,0,5,5
"F","B",30,7,5,"F","B","EY",43,0,1,1,4,36,4
"F","A",16,4,4,"M","A","CJ",21,3,1,0,1,12,5
"M","B",60,30,4,"M","B","PO",17,0,1,1,4,2,4
"M","B",17,2,4,"M","B","AZ",23,3,1,6,4,12,5
"M","A",31,7,4,"M","A","CJ",28,0,1,1,1,2,2
"M","B",20,6,4,"F","A","AZ",27,0,2,1,1,6,3
"F","A",28,5,4,"F","A","CJ",15,0,1,6,4,6,5
"F","A",33,5,4,"F","A","CB",23,2,0,1,0,10,3
"F","B",26,12,4,"M","B","IC",15,2,2,5,4,13,5
"M","C",15,1,3,"F","B","PO",17,2,1,1,1,5,5
"M","B",18,14,3,"F","B","EY",27,1,0,0,1,4,4
"M","B",25,13,5,"F","A","IC",31,0,3,1,1,1,2
"F","B",16,1,4,"M","B","EY",20,1,0,0,1,2,4
"M","C",23,13,5,"M","B","PO",15,0,3,3,1,6,5
"F","B",35,15,5,"F","A","CB",20,4,0,3,1,20,5
"M","C",23,2,3,"F","B","IC",33,1,3,1,0,3,2
"M","A",28,11,4,"F","B","CJ",18,0,3,1,3,3,3
"F","B",25,5,3,"M","C","EY",16,1,0,0,1,8,3
"F","A",15,4,3,"F","B","CB",18,3,2,2,2,11,5
"F","C",26,32,5,"F","A","AZ",15,2,2,0,1,1,4
"M","C",23,14,5,"F","B","AZ",17,1,4,1,2,19,4
"M","C",16,7,5,"F","B","PO",15,0,2,2,6,4,4
"F","B",16,4,5,"F","A","AZ",40,1,0,1,2,2,5
"F","A",15,1,3,"F","A","AZ",17,1,1,1,7,2,4
"F","D",32,18,4,"F","B","PO",15,6,3,5,7,5,5
"M","A",20,14,3,"F","A","IC",44,0,1,2,2,5,3
"F","B",19,11,3,"M","A","EY",53,3,1,2,1,27,3
"F","D",15,2,4,"F","B","PO",35,0,0,0,5,3,5
"F","C",20,6,3,"F","A","CB",51,1,0,0,1,12,3
"F","C",27,6,5,"F","B","PO",40,1,0,0,0,20,4
"F","D",44,21,3,"M","A","EY",15,1,0,3,8,1,3
"M","C",16,18,5,"F","C","AZ",18,1,3,1,1,16,5
"M","C",16,5,5,"M","A","IC",27,1,2,0,1,2,3
"F","A",19,11,4,"F","C","PO",15,2,1,3,0,6,5
"M","B",20,6,5,"F","D","ST",36,1,2,1,1,22,5
"F","A",31,1,2,"F","B","PO",16,1,1,0,2,8,3
"F","A",18,4,4,"M","C","IC",27,1,1,2,3,4,3
"M","B",28,8,3,"M","A","PO",26,1,2,1,2,12,4
"F","A",22,10,3,"M","B","PO",21,0,1,2,4,1,4
"M","A",48,34,4,"F","C","CB",15,0,1,0,5,4,4
"F","A",37,23,4,"F","C","IC",34,5,1,1,0,7,1
"M","B",23,7,4,"M","B","ST",34,2,3,0,0,3,3
"M","C",17,1,4,"M","C","AZ",17,1,2,0,3,4,4
"F","A",28,7,1,"M","C","AZ",17,1,0,1,5,1,3
"M","B",15,1,5,"F","A","CJ",25,0,0,2,2,1,1
"M","B",23,9,5,"F","B","AZ",34,2,1,1,4,11,4
"M","A",18,4,3,"M","B","PO",19,1,4,0,2,1,3
"F","A",24,10,3,"F","C","CJ",21,2,1,1,7,7,4
"M","A",16,12,5,"M","B","PO",15,1,4,0,0,3,3
"F","C",15,13,5,"M","A","PO",16,0,2,1,3,6,4
"F","A",19,4,5,"M","B","IC",27,1,1,1,2,21,4
"F","A",35,13,3,"F","A","EY",35,0,2,1,1,1,3
"F","A",28,4,3,"M","A","CB",36,0,1,2,2,7,3
"M","C",24,14,3,"M","B","PO",28,2,0,1,2,5,5
"M","A",33,2,1,"M","A","EY",56,0,1,1,4,11,4
"M","D",23,4,4,"M","A","EY",32,1,0,1,1,10,4
"M","A",30,7,3,"M","B","CJ",20,3,0,0,6,8,3
"M","B",32,23,3,"F","B","CB",16,1,1,2,5,2,4
"M","A",28,16,3,"F","B","EY",16,1,1,2,4,3,3
"F","C",35,6,2,"F","C","ST",25,0,0,0,0,1,3
"F","B",19,2,4,"F","B","CB",18,2,0,3,0,5,4
"F","B",20,3,3,"F","C","IC",30,1,1,1,2,10,3
"F","A",29,2,3,"F","A","PO",28,1,1,1,0,7,3
"M","D",36,6,5,"M","C","EY",18,2,3,3,4,4,4
"F","B",18,16,3,"F","A","EY",17,0,1,0,6,1,3
"F","B",36,26,3,"M","A","CJ",51,1,0,2,0,8,3
"F","C",23,10,4,"F","A","ST",22,0,2,0,3,5,4
"M","B",18,4,4,"F","A","EY",25,1,1,1,0,7,3
"F","C",30,7,5,"F","C","IC",45,6,2,2,4,16,5
"F","C",24,4,5,"M","B","EY",20,2,1,0,2,2,3
"M","C",27,14,5,"F","A","IC",28,1,2,1,1,3,3
"F","A",19,5,4,"F","B","PO",25,1,1,1,0,3,2
"F","B",17,8,4,"F","A","AZ",20,0,1,2,3,5,4
"M","D",27,1,2,"F","A","IC",41,2,1,1,3,6,4
"F","C",44,24,3,"F","C","AZ",22,0,2,0,3,6,3
"M","A",22,7,5,"M","A","PO",22,0,2,1,3,6,3
"M","B",20,7,3,"F","B","AZ",23,0,1,5,2,7,5
"M","A",18,7,5,"F","D","AZ",33,2,0,0,2,11,1
"F","A",29,15,4,"M","A","CB",18,2,1,0,2,3,4
"F","C",29,3,2,"F","A","CB",21,1,0,2,3,2,3
"M","B",16,4,5,"F","A","AZ",30,2,1,1,3,11,2
"M","D",15,6,3,"F","B","EY",20,1,1,1,1,4,4
"F","A",31,8,2,"F","A","IC",31,2,2,2,3,2,3
"F","B",28,9,4,"M","B","PO",35,0,1,0,1,11,3
"M","B",22,4,3,"F","A","PO",17,2,1,2,3,8,3
"F","B",29,7,4,"F","B","AZ",24,1,2,0,2,9,4
"M","A",24,7,4,"F","B","PO",18,1,1,1,5,4,4
"M","C",25,1,3,"F","B","IC",33,2,2,1,0,12,4
"M","C",26,5,5,"F","D","PO",16,2,1,2,3,7,5
"F","A",44,6,3,"M","B","EY",26,2,2,0,3,8,3
"F","A",33,10,3,"M","A","PO",21,2,0,1,2,16,5
"F","A",38,15,4,"M","A","CB",34,0,0,0,1,11,2
"F","A",30,9,3,"M","B","CB",22,4,1,1,0,11,5
"M","B",21,2,4,"M","B","EY",16,0,1,0,2,3,4
"F","B",50,22,3,"F","B","CJ",33,0,1,0,3,18,3
"F","B",17,6,5,"M","B","EY",20,0,2,0,2,8,4
"F","A",38,8,5,"F","B","AZ",21,1,2,1,3,1,4
"F","B",18,10,3,"M","C","CB",20,0,0,4,2,8,5
"F","A",27,1,5,"F","B","IC",20,2,1,0,1,4,4
"F","D",24,9,4,"M","D","ST",18,3,1,3,7,5,3
"M","A",21,6,5,"F","A","CJ",16,2,0,2,4,2,3
"F","A",22,7,3,"F","A","AZ",25,0,1,1,1,7,3
"M","A",22,6,3,"F","B","CJ",19,2,0,2,3,15,4
"F","B",25,14,3,"M","A","CB",25,0,1,0,1,1,3
"M","C",22,6,5,"F","A","PO",36,1,1,2,0,10,4
"M","C",20,5,5,"F","C","AZ",42,0,1,1,0,2,2
"F","A",31,19,4,"M","C","IC",25,2,1,0,1,5,4
"F","B",16,2,3,"F","C","PO",23,2,0,3,3,19,5
"F","A",29,1,2,"M","B","AZ",26,1,1,0,2,3,4
"F","B",15,3,3,"F","B","EY",32,0,1,2,2,15,3
"F","A",15,1,4,"M","B","CB",23,0,2,5,5,13,5
"M","B",17,4,4,"M","A","AZ",24,3,1,2,3,5,3
"M","B",20,7,3,"F","C","AZ",34,1,1,1,3,22,3
"M","B",22,17,5,"F","A","PO",41,0,2,2,2,1,3
"M","A",26,0,2,"F","A","PO",33,4,0,4,3,24,5
"M","C",19,4,5,"F","C","CB",16,1,2,1,3,1,3
"M","C",15,5,5,"M","C","EY",17,1,0,1,5,2,3
"M","A",16,6,5,"F","B","AZ",21,2,2,1,3,7,3
"M","B",24,5,3,"F","B","AZ",16,3,2,3,2,9,5
"M","A",16,1,4,"M","B","CB",17,3,1,0,1,1,4
"M","B",15,4,5,"M","B","PO",18,1,0,0,4,9,4
"F","A",38,3,2,"F","B","PO",21,2,1,5,10,5,4
"M","B",18,9,5,"F","C","CB",17,2,2,4,3,5,5
"M","B",19,13,5,"M","B","EY",17,2,2,2,0,13,5
"F","B",28,20,5,"M","C","CJ",21,2,1,3,0,12,5
"F","B",25,8,5,"M","A","EY",17,0,1,1,5,2,4
"F","A",20,10,6,"F","D","CJ",43,0,0,0,2,32,4
"M","B",18,4,5,"M","A","PO",52,2,0,4,3,11,5
"F","B",39,5,3,"M","B","ST",23,2,1,2,0,15,5
"M","C",20,14,5,"F","A","AZ",15,0,0,3,5,1,3
"M","A",27,11,3,"M","B","CJ",30,2,2,1,2,13,3
"F","C",38,10,2,"F","D","CJ",16,2,0,0,1,5,4
"M","A",17,13,5,"M","A","AZ",15,2,0,1,4,2,3
"M","B",17,5,4,"F","B","EY",18,0,2,1,3,3,3
"M","C",23,13,3,"M","C","ST",17,1,0,0,3,1,4
"F","A",26,0,2,"M","B","ST",38,1,0,0,0,4,5
"F","C",27,9,3,"M","B","EY",33,1,1,1,3,17,3
"F","C",26,14,4,"F","B","CJ",27,1,1,1,0,12,3
"F","A",25,2,3,"M","C","ST",30,0,1,4,4,14,4
"M","C",30,15,5,"M","D","CJ",32,5,0,3,1,8,5
"F","B",15,8,5,"M","B","PO",15,1,2,2,0,5,5
"F","D",46,17,6,"F","C","CJ",33,1,1,0,3,8,4
"F","C",29,16,3,"F","C","AZ",29,0,0,2,0,3,3
"F","A",24,2,4,"F","B","AZ",16,1,1,0,2,1,3
"F","A",19,5,4,"F","A","ST",27,2,2,0,2,10,2
"F","D",19,2,3,"F","A","CJ",21,2,1,1,2,6,3
"F","C",62,6,2,"F","A","AZ",29,5,3,0,1,9,5
"M","C",16,6,5,"M","B","AZ",19,3,1,4,3,5,5
"F","C",27,22,5,"F","A","PO",18,2,0,5,2,8,5
"F","C",17,33,5,"F","B","PO",26,0,1,2,7,15,3
"F","C",16,2,3,"M","B","ST",20,1,1,2,3,3,4
"M","D",16,5,5,"F","A","CJ",26,1,0,2,1,2,3
"F","A",27,2,3,"M","C","CB",19,1,0,0,3,1,3
"F","B",21,4,5,"F","A","PO",23,2,0,0,0,13,3
"F","B",26,10,5,"F","B","AZ",22,0,1,1,2,5,3
"F","B",19,14,4,"F","C","AZ",16,0,0,1,3,3,4
"F","B",15,7,3,"F","B","PO",24,2,0,1,2,6,4
"F","B",17,8,3,"M","B","EY",30,0,1,1,5,19,4
"F","D",26,6,3,"M","A","CJ",30,0,0,0,3,16,3
"F","A",15,4,5,"M","B","AZ",21,0,1,3,3,12,4
"F","B",37,20,4,"M","A","AZ",18,1,3,0,0,1,3
"M","B",19,6,3,"F","B","AZ",18,1,0,0,2,7,3
"M","A",18,2,3,"F","C","ST",27,1,1,0,1,1,2
"F","B",16,1,4,"F","B","CB",17,1,1,2,2,13,5
"F","B",57,42,4,"F","B","EY",18,0,1,4,9,11,3
"F","C",18,7,5,"M","C","CB",19,2,2,2,3,3,3
"F","B",30,5,5,"M","B","EY",15,0,1,0,4,2,4
"M","A",38,19,4,"M","B","AZ",29,1,2,0,1,15,3
"M","C",29,8,4,"F","A","CJ",21,2,1,1,0,8,5
"F","C",53,38,4,"M","B","IC",19,0,0,1,2,4,4
"F","D",39,6,2,"M","D","PO",22,1,0,3,1,12,5
"F","A",16,8,4,"M","B","CB",24,1,4,1,1,11,3
"F","B",35,14,4,"F","A","EY",32,1,3,4,1,2,4
"M","C",18,11,5,"M","B","CB",31,3,1,2,2,6,5
"F","A",27,3,3,"M","B","EY",26,0,1,1,2,6,4
"M","C",18,7,5,"M","C","AZ",21,3,0,3,2,7,5
"F","B",39,27,4,"M","C","IC",15,2,0,2,1,4,5
"F","A",33,20,3,"F","C","CB",21,7,1,2,2,8,5
"F","A",28,11,3,"M","A","PO",25,3,0,1,3,18,5
"F","A",33,1,1,"M","D","EY",31,0,0,0,1,0,2
"F","A",31,3,3,"F","B","IC",19,0,1,2,1,4,5
"F","A",29,12,4,"M","B","PO",17,0,0,3,5,6,4
"M","B",21,16,5,"F","C","AZ",31,1,1,2,1,5,2
"F","C",36,28,5,"M","A","ST",23,4,1,1,0,10,5
"M","B",20,9,4,"M","A","AZ",15,0,1,0,3,11,3
"F","C",31,6,2,"F","B","PO",16,3,2,4,2,6,5
"F","D",16,5,5,"M","B","CB",17,7,0,3,0,11,5
"M","B",28,10,3,"F","B","AZ",16,4,4,0,4,4,4
"M","C",17,7,5,"M","C","CJ",28,2,1,1,1,13,5
"F","A",37,9,3,"M","D","PO",18,0,2,2,0,5,5
"F","A",15,1,3,"F","B","EY",16,0,0,0,0,1,3
"M","A",28,6,5,"F","A","CJ",20,2,0,0,2,6,3
"M","A",26,6,4,"M","A","AZ",16,0,1,0,2,8,3
"F","B",17,2,3,"M","A","AZ",23,1,0,3,5,6,3
"F","C",31,4,3,"F","A","CB",21,1,0,1,2,27,4
"F","A",15,1,4,"F","C","PO",36,2,0,0,1,8,3
"M","B",36,7,3,"M","B","AZ",26,0,1,0,1,3,3
"M","A",28,9,3,"M","B","PO",46,0,1,2,2,8,5
"M","B",21,7,4,"F","D","EY",15,1,5,2,4,6,3
"M","C",17,16,4,"F","C","EY",18,1,3,1,4,10,3
"F","D",25,8,3,"M","B","AZ",20,3,1,2,1,6,5
"F","B",19,16,5,"F","A","CJ",28,5,2,1,0,8,3
"M","A",25,3,3,"M","D","PO",46,1,1,0,0,16,5
"M","B",16,2,4,"M","B","EY",18,1,0,2,0,5,5
"M","A",15,5,5,"M","A","AZ",23,4,1,3,3,8,5
"F","A",25,2,3,"F","A","CB",48,1,2,3,6,20,4
"F","A",17,1,4,"F","A","AZ",32,1,1,1,1,7,4
"M","A",31,5,2,"F","A","IC",39,0,2,2,0,13,4
"M","B",16,4,3,"M","D","AZ",20,3,3,1,0,11,5
"F","A",34,6,3,"F","B","CJ",15,0,0,2,3,4,5
"M","B",21,4,4,"F","A","CJ",26,6,0,2,2,15,3
"M","D",16,7,5,"F","C","PO",23,4,0,4,2,4,4
"F","A",19,15,5,"M","B","PO",35,0,2,1,2,3,4
"F","B",15,2,4,"F","A","EY",23,2,0,3,8,5,4
"M","B",28,7,5,"M","B","PO",23,2,1,4,0,8,5
"F","B",15,3,3,"M","B","CB",17,3,0,0,3,5,3
"M","A",29,4,3,"F","B","ST",30,1,0,2,1,11,5
"M","A",26,4,2,"F","C","IC",15,0,2,0,3,3,4
"F","A",16,14,5,"F","A","AZ",35,0,0,2,3,18,3
"M","B",16,7,5,"M","A","PO",36,0,0,2,4,1,3
"F","C",23,7,4,"F","C","PO",28,2,1,3,0,22,5
"M","C",25,2,2,"M","D","CJ",15,0,2,0,1,2,4
"F","B",22,6,4,"M","B","PO",17,4,0,6,6,7,5
"M","B",23,5,4,"F","A","EY",25,1,1,2,3,2,4
"F","B",20,1,3,"F","C","EY",31,1,3,0,2,18,4
"M","B",18,3,3,"F","C","PO",16,1,1,2,3,9,5
"F","A",22,4,4,"F","B","AZ",22,1,1,2,1,9,5
"F","B",37,10,3,"F","C","EY",38,0,1,1,1,7,4
"F","A",34,6,3,"M","B","PO",23,2,1,3,1,7,5
"M","B",15,10,5,"M","A","PO",22,1,0,2,3,8,5
"F","A",21,5,5,"F","A","EY",20,3,1,2,4,4,3
"F","A",19,16,5,"M","A","IC",31,2,1,3,1,9,3
"M","B",28,11,5,"F","A","PO",25,0,0,1,0,3,3
"F","B",22,4,4,"M","B","EY",45,0,0,0,3,24,3
"F","B",23,4,5,"F","B","PO",39,0,0,2,2,3,5
"M","C",37,6,5,"F","B","EY",33,1,1,0,1,20,3
"M","C",43,14,3,"M","A","EY",15,1,0,1,4,2,4
"M","A",25,1,4,"F","A","ST",41,1,1,1,1,8,3
"M","B",23,20,3,"F","A","EY",16,2,2,1,5,5,4
"F","A",19,5,3,"F","B","PO",43,2,3,2,0,23,4
"M","A",28,5,4,"F","C","PO",26,0,0,2,1,1,3
"F","B",30,6,5,"F","C","AZ",17,2,3,3,5,6,5
"F","B",52,27,4,"F","A","ST",47,4,2,5,2,5,5
"F","B",30,18,4,"M","B","PO",18,1,1,1,3,8,6
"M","B",23,7,5,"F","B","ST",22,3,1,1,3,9,4
"F","A",42,2,3,"F","B","IC",47,1,1,0,1,4,4
"M","A",19,7,5,"M","D","CB",16,5,0,4,4,6,5
"M","B",17,2,4,"F","A","IC",29,0,1,0,0,4,2
"F","B",27,9,5,"F","B","PO",18,1,1,0,3,3,3
"M","B",18,4,3,"F","C","ST",16,3,1,2,3,2,3
"F","C",16,2,4,"F","C","CB",17,0,4,1,2,5,3
"F","B",29,3,3,"F","C","CB",18,4,3,0,3,3,3
"M","B",16,15,5,"M","D","CB",28,1,0,0,0,6,5
"F","D",26,2,3,"M","C","CB",18,1,1,4,6,14,3
"F","C",19,9,5,"F","B","ST",21,4,2,1,5,6,3
"M","D",30,8,3,"M","A","EY",36,1,1,1,0,2,3
"F","A",36,9,3,"F","B","IC",16,0,0,1,2,21,3
"F","A",16,2,4,"F","B","EY",16,2,0,2,4,1,4
"M","B",40,12,4,"F","C","EY",29,0,0,0,1,1,1
"F","B",22,13,5,"F","A","PO",19,8,2,3,3,15,5
"M","B",19,4,3,"M","B","CB",20,2,0,1,0,4,4
"F","B",23,15,5,"M","B","AZ",20,0,0,2,3,4,4
"F","A",45,21,3,"M","A","AZ",18,0,1,1,2,1,4
"M","A",22,19,4,"F","B","EY",16,0,0,1,4,1,4
"M","A",21,8,3,"F","A","PO",18,0,1,0,6,3,3
"F","A",36,13,3,"M","A","EY",26,1,4,1,3,14,3
"M","C",30,13,5,"F","B","EY",26,0,2,0,0,9,3
"M","B",18,3,4,"M","B","CB",17,1,1,1,5,5,3
"F","B",19,6,5,"F","B","CB",32,0,1,1,4,13,3
"M","C",15,6,5,"M","B","ST",46,1,1,2,2,4,5
"M","B",17,1,4,"F","B","EY",27,0,0,2,1,2,3
"M","C",46,12,4,"M","B","EY",18,0,0,0,5,6,4
"F","A",34,6,3,"F","D","CB",24,2,1,0,1,5,3
"M","C",30,4,4,"M","A","PO",16,1,1,2,4,2,4
"M","A",31,4,2,"F","B","AZ",27,1,0,1,4,8,4
"F","B",35,16,3,"M","C","IC",19,0,1,9,5,4,5
"F","D",16,9,5,"F","A","ST",42,1,0,2,2,21,4
"M","A",55,36,3,"M","B","EY",51,1,0,1,4,47,3
"F","B",20,6,3,"F","B","AZ",29,1,0,1,0,9,5
"F","A",28,3,2,"F","C","AZ",18,1,2,2,1,4,5
"M","B",17,20,4,"F","B","AZ",22,2,0,0,3,7,3
"M","C",16,23,5,"M","D","CJ",17,1,0,2,3,10,5
"M","B",32,16,4,"F","B","AZ",27,2,1,0,1,8,3
"F","A",25,3,2,"M","B","ST",23,0,1,4,1,30,5
"F","B",25,15,4,"F","B","EY",27,0,1,0,1,10,4
"F","A",30,3,3,"F","B","CB",19,2,1,1,1,5,3
"M","C",39,18,4,"M","A","PO",17,3,2,5,3,5,5
"F","B",28,4,4,"M","A","CB",21,0,1,2,2,1,3
"F","B",26,9,2,"F","B","AZ",27,0,2,0,1,1,2
"M","A",21,1,3,"F","B","PO",27,0,1,0,2,25,4
"F","B",33,7,4,"F","A","AZ",30,0,1,1,2,0,3
"F","D",35,0,4,"M","C","CJ",18,0,1,1,1,7,5
"F","B",26,4,3,"F","B","IC",28,0,1,3,0,12,3
"M","D",30,14,5,"M","A","AZ",15,0,0,0,2,1,3
"F","A",28,1,3,"F","B","CJ",27,1,1,1,3,3,3
"F","B",15,5,3,"F","A","EY",51,2,2,4,5,14,4
"F","A",28,8,2,"F","A","EY",16,1,3,1,2,8,3
"F","B",16,4,4,"M","B","PO",28,4,0,4,2,17,5
"F","A",23,3,4,"M","C","ST",24,0,1,3,0,9,5
"M","B",22,3,3,"F","B","PO",28,2,2,3,0,4,5
"M","B",15,3,4,"M","A","AZ",25,2,0,3,0,1,1
"F","B",21,7,5,"F","B","CJ",19,2,1,4,1,8,5
"F","A",15,5,5,"M","C","CB",22,0,2,1,3,5,3
"M","A",18,1,3,"M","A","AZ",21,0,1,2,4,10,4
"F","C",20,5,5,"F","B","EY",18,2,1,1,4,1,4
"M","A",24,1,4,"M","A","CB",19,1,0,1,3,3,3
"M","B",21,8,3,"F","B","CB",26,3,0,2,5,4,3
"M","B",18,6,5,"F","B","PO",27,0,2,1,2,14,4
"F","B",29,11,5,"M","B","AZ",17,1,2,0,0,2,4
"F","C",20,25,5,"F","B","EY",17,0,0,0,4,3,4
"F","A",26,12,4,"F","A","AZ",27,1,1,0,1,1,1
"M","D",29,15,5,"F","A","IC",20,1,2,1,2,4,2
"F","C",62,1,2,"M","B","CJ",20,1,1,1,4,3,4
"F","D",27,9,3,"M","C","AZ",48,2,0,2,1,22,5
"F","A",26,16,3,"F","A","IC",31,0,0,3,0,5,4
"F","B",20,4,5,"F","B","AZ",26,0,0,2,5,2,3
"F","A",31,20,3,"M","C","CB",31,1,1,1,2,4,2
"F","B",22,3,4,"M","A","CJ",27,2,0,2,3,10,3
"M","D",33,13,5,"F","B","EY",24,2,2,1,2,14,4
"M","C",28,14,3,"M","C","CB",21,2,1,0,2,8,4
"M","B",39,14,5,"M","C","IC",25,3,2,5,5,20,4
"F","B",22,8,3,"M","D","PO",22,1,1,1,1,6,5
"M","D",16,5,4,"M","B","CJ",27,2,1,2,5,5,3
"F","C",17,6,5,"F","B","PO",16,1,0,0,4,5,3
"F","B",26,8,3,"F","D","PO",20,1,2,5,3,11,5
"M","B",22,1,3,"F","B","CJ",17,3,3,1,2,1,4
"M","C",24,10,4,"F","B","CJ",33,2,1,3,4,22,3
"F","A",16,5,5,"F","A","EY",20,1,1,1,3,1,4
"F","B",25,14,3,"M","B","AZ",26,3,0,1,2,20,5
"M","C",37,8,3,"F","B","AZ",19,0,0,2,3,1,4
"F","B",16,2,5,"F","A","PO",17,1,0,0,3,8,3
"M","B",18,13,4,"F","A","ST",29,2,1,0,0,2,3
"M","B",15,1,4,"F","B","EY",32,0,2,1,5,20,3
"M","A",19,6,3,"M","B","AZ",15,4,1,5,2,5,5
"M","B",23,9,3,"F","B","AZ",19,3,2,1,1,9,5
"M","B",17,1,4,"F","B","PO",30,1,1,1,2,22,3
"F","A",26,3,3,"F","B","EY",21,1,0,1,2,5,5
"M","C",20,12,5,"F","B","CB",23,0,0,1,3,19,4
"F","C",25,2,3,"F","A","AZ",31,2,4,2,1,0,3
"F","D",35,13,3,"M","B","AZ",32,2,0,0,1,4,3
"F","A",55,18,2,"F","A","CB",23,2,2,4,7,13,3
"M","A",18,5,5,"M","B","ST",18,1,0,2,0,8,5
"F","D",29,27,5,"M","C","PO",47,2,1,6,3,10,5
"M","A",25,1,3,"M","A","PO",27,2,2,0,1,4,4
"F","A",29,1,1,"M","B","ST",23,4,0,2,1,7,5
"M","B",15,1,4,"F","D","CJ",16,4,1,2,1,4,5
"F","D",24,6,3,"F","A","CJ",44,0,0,0,1,25,3
"F","B",44,21,3,"M","B","IC",63,1,0,3,3,15,5
