"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10","Var11","Var12","Var13","Var14","Var15","Var16","Var17","Var18","Var19","Var20"
"M","B","AZ",15,2,0,1,1,8,5,"M","A","ST",33,2,3,1,1,8,3
"M","B","PO",41,3,0,3,1,9,5,"F","C","IC",26,1,1,2,1,2,3
"F","C","CB",32,0,0,3,2,7,1,"F","B","EY",40,4,1,1,6,17,3
"F","C","PO",48,1,1,5,1,8,5,"F","B","PO",28,2,2,0,3,10,3
"M","A","IC",20,0,2,2,1,11,3,"M","B","CJ",45,0,0,0,2,17,4
"F","B","EY",33,2,0,0,1,35,4,"M","C","CB",40,7,0,5,2,10,4
"F","A","IC",17,1,0,5,3,6,5,"F","A","EY",26,2,0,1,6,9,4
"F","B","EY",23,0,0,1,2,8,3,"M","A","IC",20,1,2,0,2,8,5
"M","A","CJ",30,2,1,4,2,22,5,"F","A","AZ",29,0,3,0,0,2,2
"M","B","IC",30,1,0,4,3,16,5,"F","B","AZ",23,1,2,0,2,6,4
"M","C","AZ",21,1,0,5,2,5,5,"F","A","PO",29,3,0,1,1,17,3
"F","C","PO",24,1,0,3,4,5,5,"F","C","CJ",20,0,1,1,0,1,4
"F","B","IC",26,2,2,1,1,0,2,"M","B","PO",26,0,0,2,2,9,3
"F","B","CB",20,2,2,1,2,8,5,"M","C","PO",17,1,2,0,1,4,5
"F","B","AZ",26,2,2,2,2,11,4,"F","A","CB",25,2,1,0,0,2,4
"F","D","AZ",19,3,0,3,2,18,5,"M","B","EY",18,0,3,2,1,7,3
"F","B","CB",22,1,0,0,1,4,5,"M","A","CJ",21,1,2,1,5,4,3
"F","A","AZ",30,3,2,0,0,9,4,"M","B","AZ",39,1,0,1,1,18,4
"F","D","ST",42,1,3,0,3,36,4,"F","B","PO",18,0,2,0,2,1,4
"F","B","CJ",17,2,1,1,2,6,4,"F","A","CB",26,1,0,0,3,8,3
"M","C","AZ",19,3,0,2,1,8,5,"M","B","PO",27,2,1,2,5,10,4
"M","C","PO",18,1,0,2,1,5,5,"M","B","IC",30,0,1,1,2,10,3
"F","D","CJ",38,1,1,2,1,13,3,"M","B","AZ",21,4,2,3,1,9,5
"F","B","PO",18,2,1,1,2,6,4,"F","B","IC",20,0,1,3,6,8,3
"M","A","PO",28,0,1,0,3,8,3,"M","B","PO",35,1,1,2,4,10,4
"M","B","CJ",39,0,0,0,1,23,3,"M","B","IC",20,0,0,3,5,5,4
"M","C","ST",33,1,1,2,4,10,5,"M","B","CB",16,3,1,6,1,15,5
"F","B","ST",20,1,0,0,2,3,3,"F","B","PO",24,1,2,2,3,5,4
"F","A","AZ",15,3,1,0,4,5,3,"M","D","CB",24,0,1,1,1,19,3
"F","A","CJ",22,1,0,2,1,10,5,"F","C","CJ",33,1,2,1,1,4,3
"F","A","AZ",25,1,1,1,0,2,3,"M","A","CB",22,0,3,0,4,7,4
"F","C","PO",20,3,0,4,1,5,5,"M","B","CB",48,2,0,1,4,27,3
"M","D","IC",21,1,2,2,3,6,4,"F","A","ST",37,2,4,1,0,7,3
"M","B","EY",19,2,3,0,2,6,3,"F","B","AZ",15,1,0,2,3,5,3
"M","B","CB",25,0,1,0,3,17,3,"M","A","CJ",17,2,1,2,1,20,5
"F","C","ST",20,1,2,0,1,3,3,"M","C","PO",25,1,2,6,5,6,5
"F","B","PO",23,1,1,6,2,6,5,"F","A","ST",31,0,1,2,0,7,3
"M","B","AZ",18,1,1,1,3,3,3,"M","B","CB",16,0,0,0,0,1,4
"M","B","PO",16,1,1,1,4,1,3,"M","D","AZ",17,4,1,9,2,7,5
"M","A","PO",15,3,1,5,1,4,5,"F","A","ST",26,2,0,0,1,1,3
"F","D","AZ",30,2,1,1,0,6,3,"F","D","EY",25,3,1,0,0,9,4
"M","A","AZ",17,0,1,2,4,2,3,"M","B","CJ",50,0,0,4,4,18,3
"M","C","PO",26,1,1,0,0,10,4,"M","C","PO",20,2,2,5,2,30,5
"M","C","AZ",17,2,1,3,2,8,5,"M","A","AZ",25,1,0,2,2,2,3
"F","B","AZ",20,0,1,0,5,7,4,"M","B","AZ",32,0,1,4,4,11,4
"F","B","EY",28,0,0,1,0,2,4,"F","B","PO",16,1,0,1,1,12,5
"M","A","AZ",27,1,0,0,0,1,3,"F","B","EY",17,2,2,2,2,5,4
"F","B","PO",18,1,1,4,2,7,5,"M","A","EY",17,1,3,1,3,6,3
"M","B","EY",36,0,1,0,0,13,3,"F","B","CB",19,2,2,2,1,5,5
"F","A","IC",27,0,0,2,0,1,2,"F","A","PO",18,1,0,1,1,1,3
"F","B","PO",20,1,0,2,4,2,3,"M","B","EY",16,1,2,1,3,3,4
"F","A","ST",27,0,0,0,2,15,3,"F","A","CJ",28,0,0,1,4,0,3
"F","B","PO",43,0,0,3,6,19,4,"F","B","PO",17,0,1,1,4,2,3
"M","A","PO",17,1,0,6,2,8,5,"M","C","CB",55,1,0,8,4,7,5
"F","D","AZ",65,0,0,2,3,33,4,"F","B","ST",36,0,0,1,1,18,5
"M","B","EY",31,3,1,3,2,31,4,"F","B","CB",23,2,0,4,1,4,5
"F","B","AZ",25,1,1,3,4,10,3,"F","B","AZ",15,0,1,1,4,3,3
"M","B","AZ",18,2,1,1,3,4,4,"M","C","PO",18,2,1,2,1,8,5
"M","A","PO",16,2,3,1,3,1,3,"M","C","ST",28,1,1,3,5,11,3
"F","C","CJ",75,0,0,1,1,18,1,"F","C","IC",15,0,0,1,5,3,3
"F","B","CB",19,0,1,0,2,7,4,"F","A","CB",19,0,1,0,0,2,4
"M","B","PO",18,4,1,7,4,7,5,"F","A","AZ",30,1,1,0,1,2,3
"F","A","IC",30,1,0,0,2,3,3,"F","C","PO",30,3,1,4,3,22,5
"M","B","AZ",27,0,2,1,5,12,4,"F","B","IC",20,2,0,2,3,7,5
"F","B","ST",17,2,1,3,10,2,3,"F","C","PO",24,2,1,3,4,24,5
"M","A","CJ",25,1,1,1,2,8,3,"F","C","PO",18,1,2,3,1,9,5
"M","B","CJ",20,1,0,1,4,1,4,"F","A","PO",25,1,0,2,1,19,5
"M","B","EY",36,0,4,1,3,11,4,"M","C","CB",16,2,3,5,5,10,5
"F","A","PO",18,0,1,1,2,3,4,"F","C","AZ",58,4,3,3,2,21,6
"F","A","AZ",18,0,1,0,1,7,3,"M","B","CB",16,1,2,1,2,8,5
"F","A","EY",25,1,1,1,4,3,4,"M","A","AZ",29,0,1,1,3,7,4
"F","A","EY",37,2,0,0,1,12,3,"F","D","ST",31,2,1,2,6,1,4
"F","A","IC",32,1,0,2,2,3,2,"F","A","PO",16,0,0,0,3,3,4
"F","B","AZ",21,1,1,3,7,5,5,"F","B","AZ",19,0,0,2,2,5,3
"F","A","PO",25,3,3,1,0,1,1,"F","A","AZ",15,3,1,2,2,5,5
"F","D","CB",17,2,1,2,1,7,5,"F","B","AZ",17,0,0,0,3,3,4
"M","D","AZ",25,3,2,0,0,8,4,"F","B","PO",16,2,0,2,4,10,5
"F","A","AZ",29,0,0,0,0,16,2,"M","B","EY",26,1,2,2,4,7,3
"M","D","AZ",39,1,0,0,0,6,3,"F","B","AZ",20,0,1,1,1,2,3
"F","C","EY",16,0,1,0,5,2,4,"M","B","AZ",32,0,0,0,4,12,3
"F","A","AZ",15,0,2,0,3,2,3,"F","A","IC",26,1,2,2,3,5,5
"M","C","PO",24,4,2,4,4,4,5,"F","C","CJ",37,0,0,1,0,20,3
"F","B","PO",28,1,1,0,0,1,2,"F","B","PO",31,3,0,6,5,10,5
"F","A","ST",28,1,0,5,1,3,3,"F","D","AZ",43,2,3,0,1,10,3
"M","A","EY",19,2,0,2,0,6,5,"M","B","CB",15,4,0,2,1,11,5
"F","B","AZ",35,4,0,2,1,13,5,"M","C","CB",32,1,3,6,1,25,5
"F","B","CB",20,1,0,3,2,6,4,"M","D","PO",16,0,1,0,3,1,3
"M","B","PO",17,0,2,2,1,5,5,"M","B","AZ",29,0,1,1,6,7,3
"F","A","ST",29,0,1,0,2,2,4,"F","C","IC",45,1,3,1,3,21,4
"M","B","PO",20,0,0,1,4,3,3,"F","B","PO",30,2,3,0,4,1,4
"F","B","PO",66,2,0,1,1,11,5,"F","C","IC",29,2,2,1,4,4,3
"M","D","PO",32,3,1,3,3,8,5,"M","A","CJ",44,1,1,0,2,17,3
"M","A","EY",15,1,1,3,3,2,3,"F","A","IC",21,2,0,3,5,3,4
"F","C","EY",22,0,1,0,0,4,4,"F","A","AZ",17,2,2,2,5,7,3
"F","B","ST",15,0,0,2,2,12,5,"F","C","AZ",19,4,3,1,0,9,5
"F","A","EY",43,0,1,1,2,2,3,"F","C","AZ",66,6,5,1,4,17,4
"F","A","EY",27,1,1,0,3,22,3,"F","A","CJ",30,0,2,0,1,3,3
"M","A","CB",18,1,0,2,3,5,4,"F","A","AZ",41,1,2,1,3,8,2
"F","A","CB",32,1,1,1,0,0,3,"M","A","AZ",27,1,1,1,1,6,5
"M","C","AZ",31,3,1,6,2,23,5,"F","D","PO",22,2,1,5,2,17,5
"M","C","CJ",24,1,2,1,6,9,4,"F","A","CJ",17,0,1,1,4,2,4
"M","B","CB",16,0,1,0,1,2,4,"F","B","PO",16,3,1,2,4,2,3
"F","A","EY",33,2,1,4,0,6,2,"M","A","EY",15,2,2,0,1,1,4
"F","B","PO",22,1,1,0,1,4,4,"F","D","CJ",21,2,1,3,2,7,5
"F","B","EY",16,0,3,0,3,4,4,"F","B","IC",15,0,2,1,1,1,3
"F","A","IC",15,0,0,3,4,13,4,"F","A","AZ",15,0,0,1,3,1,3
"M","C","AZ",17,1,1,2,0,6,5,"F","A","CJ",40,1,1,1,0,5,4
"F","B","CB",38,2,0,0,3,14,4,"M","A","EY",20,0,0,0,1,9,4
"F","A","PO",21,2,1,1,2,5,4,"M","C","EY",21,0,0,2,5,8,4
"F","A","CJ",24,1,2,0,0,7,3,"M","B","PO",21,3,1,5,3,6,5
"F","B","PO",17,0,0,3,3,11,5,"M","C","AZ",17,2,0,4,2,5,5
"F","D","EY",15,1,0,3,3,18,5,"F","C","AZ",29,0,1,1,3,1,3
"F","A","AZ",18,3,2,0,1,3,3,"F","C","CB",15,0,1,1,5,1,3
"M","A","AZ",28,0,0,1,2,1,2,"M","A","AZ",15,3,1,3,2,4,5
"M","A","CB",30,1,0,1,2,11,3,"M","B","CB",19,0,2,1,3,5,3
"F","B","EY",34,1,0,1,1,22,4,"F","C","IC",16,0,0,1,6,1,3
"F","A","CJ",27,2,2,1,0,4,3,"F","B","IC",17,2,1,2,2,10,5
"F","A","IC",27,0,1,2,2,4,4,"F","B","CJ",22,2,0,2,0,9,5
"M","A","CJ",30,4,2,6,1,4,5,"F","C","ST",25,1,0,1,1,0,2
"M","C","AZ",28,1,2,2,1,0,3,"M","C","PO",20,4,1,1,2,6,5
"M","A","PO",22,0,1,5,0,7,5,"F","B","IC",15,3,1,4,3,8,5
"F","B","CJ",17,1,3,0,1,9,4,"F","C","CB",24,3,1,5,5,5,5
"M","C","PO",28,5,2,5,2,9,5,"F","C","IC",27,0,0,0,0,1,3
"M","B","PO",24,0,2,0,3,5,4,"F","C","AZ",46,2,1,2,5,7,5
"M","A","AZ",32,1,2,3,2,6,3,"M","A","ST",27,1,1,0,0,2,2
"F","B","CJ",15,1,2,1,7,5,3,"M","C","CB",29,1,3,1,1,20,5
"F","B","PO",16,2,0,4,1,4,5,"F","B","EY",38,0,1,2,6,22,3
"F","A","CJ",22,1,0,1,2,6,3,"M","C","CB",22,6,1,4,5,15,5
"F","C","AZ",37,2,3,0,0,4,2,"F","B","PO",39,0,0,0,4,19,4
"F","A","EY",32,0,0,1,4,0,2,"F","B","AZ",25,1,2,1,0,12,3
"M","A","AZ",43,0,1,1,1,1,3,"M","A","PO",27,2,3,1,1,1,2
"F","B","AZ",17,2,3,1,4,1,4,"F","A","ST",26,1,3,2,0,2,4
"F","A","CB",48,0,0,1,0,3,3,"F","A","AZ",31,2,1,0,2,3,3
"F","C","PO",17,0,2,2,2,7,5,"F","A","AZ",15,0,0,0,1,6,4
"F","B","PO",17,4,0,1,2,1,3,"M","C","IC",17,0,1,1,7,4,3
"F","A","AZ",25,1,3,0,0,0,4,"F","B","PO",19,2,0,1,4,7,4
"F","D","CB",35,0,1,0,1,30,5,"F","A","AZ",22,0,1,2,4,2,3
"F","B","PO",20,2,0,2,4,11,5,"F","B","PO",18,2,3,1,3,3,4
"M","D","ST",37,3,3,1,3,16,3,"M","B","PO",16,0,2,1,1,2,4
"F","A","EY",42,1,2,0,0,3,1,"F","A","PO",22,1,1,1,3,8,4
"F","A","PO",29,1,1,1,5,5,4,"M","B","PO",31,4,1,3,6,13,4
"M","A","CB",23,0,2,1,3,9,3,"M","B","CB",24,2,1,5,2,30,5
"M","B","PO",21,0,0,1,2,4,6,"M","A","PO",15,1,2,1,2,1,3
"F","A","EY",18,1,1,1,4,3,3,"M","A","IC",34,2,1,2,0,16,4
"F","B","EY",55,2,2,2,5,44,3,"F","B","IC",29,0,0,0,2,1,4
"M","B","AZ",25,1,0,2,4,15,4,"F","B","IC",15,2,2,2,4,1,4
"M","A","IC",26,4,2,0,0,4,3,"F","A","AZ",17,0,0,1,1,1,4
"F","A","AZ",26,2,0,1,2,0,1,"F","A","PO",30,0,1,2,5,16,3
"M","A","CB",25,1,1,1,0,2,3,"M","C","CJ",22,3,2,3,3,10,5
"F","D","CJ",28,2,1,2,1,2,3,"M","C","AZ",29,1,0,1,1,6,4
"F","B","CB",22,3,1,3,7,5,3,"F","C","CJ",19,1,2,2,6,4,3
"M","A","CB",18,0,1,3,2,2,4,"F","B","CJ",25,1,0,2,5,4,4
"M","D","AZ",15,2,2,2,1,9,5,"F","B","PO",18,2,3,0,7,2,3
"F","A","AZ",50,0,1,2,1,7,4,"M","B","CJ",38,1,2,0,0,21,3
"F","B","PO",16,3,0,2,3,10,5,"F","C","AZ",25,1,0,0,4,10,3
"F","B","AZ",29,2,0,2,4,9,3,"F","C","AZ",27,0,1,0,4,12,3
"M","B","EY",25,0,0,1,4,24,3,"M","C","AZ",15,4,0,3,2,4,5
"F","D","EY",25,1,2,3,4,8,3,"M","C","AZ",15,1,1,3,4,13,5
"F","A","EY",16,2,3,3,3,1,4,"F","A","PO",34,1,3,2,4,6,4
"M","D","EY",27,0,0,3,5,8,3,"F","A","CB",20,1,1,1,4,7,3
"F","A","IC",26,1,2,2,0,1,4,"M","A","PO",30,3,1,0,5,8,3
"M","B","EY",42,5,0,0,0,26,3,"M","C","AZ",20,2,0,2,2,10,5
"M","B","PO",19,0,0,0,3,5,4,"F","B","PO",33,3,1,5,2,20,5
"M","A","PO",23,2,1,7,6,4,5,"F","C","PO",27,2,0,2,1,6,5
"F","B","AZ",15,1,3,2,5,1,3,"F","A","EY",53,0,3,0,0,31,4
"F","B","CB",21,1,0,3,1,5,5,"F","B","CB",42,0,0,1,6,8,4
"M","B","ST",18,2,2,2,4,6,5,"F","A","CB",25,1,0,3,1,8,2
"M","A","IC",26,1,0,0,0,6,4,"F","B","PO",23,2,0,3,1,15,5
"F","A","ST",39,1,1,1,1,6,3,"M","A","AZ",26,0,1,2,1,1,3
"M","B","ST",49,1,3,0,3,16,3,"M","A","PO",17,3,2,1,6,2,3
"F","B","CB",21,0,0,1,2,7,3,"F","B","AZ",15,0,0,0,6,5,4
"F","C","CB",29,2,2,3,1,6,5,"M","B","PO",16,3,0,6,5,6,5
"F","C","PO",15,4,0,1,1,12,5,"M","C","IC",17,1,0,1,0,1,3
"F","A","AZ",26,0,0,0,0,2,3,"M","B","CB",19,0,2,0,3,2,4
"F","D","AZ",42,0,1,1,4,12,3,"M","C","AZ",27,3,0,7,5,4,5
"F","A","EY",32,0,0,2,0,1,3,"M","A","CJ",33,1,2,1,1,10,3
"M","B","CJ",15,0,1,5,5,6,5,"F","C","EY",24,2,0,0,2,8,3
"F","B","PO",36,3,2,5,2,10,5,"F","C","AZ",17,1,0,0,3,4,3
"F","B","IC",15,2,0,1,3,1,4,"F","C","PO",15,1,1,2,3,1,4
"M","D","CJ",17,1,1,0,3,1,4,"M","A","PO",15,2,0,2,2,6,4
"F","D","IC",28,1,2,1,1,6,5,"F","C","PO",42,1,1,2,2,5,5
"M","B","CB",15,0,3,0,4,4,3,"F","B","AZ",15,1,2,1,3,2,3
"M","B","AZ",26,2,0,1,1,9,4,"F","B","AZ",25,1,2,1,1,6,4
"M","A","IC",22,0,0,0,0,7,3,"M","B","EY",19,0,0,1,2,12,4
"F","B","IC",47,2,1,0,0,15,4,"F","A","ST",45,2,1,1,2,2,3
"F","D","IC",30,1,3,0,0,6,3,"M","B","CB",17,2,1,1,3,7,3
"F","A","ST",39,1,1,0,1,4,3,"F","A","AZ",43,0,3,1,2,23,4
"F","A","AZ",17,0,1,2,4,5,4,"M","D","CB",18,0,1,4,3,4,5
"F","B","PO",19,2,2,2,1,21,5,"M","D","ST",31,1,2,5,4,21,5
"F","B","PO",32,0,1,1,1,3,3,"M","B","CB",24,1,2,6,4,21,5
"F","D","AZ",28,1,2,0,1,5,2,"M","C","PO",16,2,1,1,1,8,5
"M","A","PO",29,3,3,2,4,9,4,"M","A","CB",16,1,0,3,1,4,6
"F","B","ST",19,1,1,0,4,1,3,"M","B","PO",16,2,3,0,3,2,4
"F","A","AZ",32,2,1,2,1,0,3,"M","B","EY",36,2,1,1,3,1,4
"M","A","CJ",36,0,0,2,3,14,2,"F","C","IC",31,1,2,0,0,6,1
"F","B","PO",15,1,0,1,2,2,4,"M","B","CJ",18,0,0,2,4,5,3
"M","B","CB",16,0,0,0,3,4,4,"F","A","EY",23,0,0,1,3,9,4
"M","B","AZ",23,1,2,3,7,9,4,"M","B","IC",17,3,0,0,2,1,4
"F","C","PO",25,3,2,1,0,10,3,"M","C","IC",17,3,1,4,0,4,5
"F","A","PO",25,0,1,0,0,1,2,"F","C","PO",15,0,1,3,2,7,5
"M","B","CJ",23,2,1,1,1,11,3,"F","B","PO",15,0,1,2,10,2,4
"F","C","IC",29,2,1,0,1,0,3,"M","A","AZ",24,1,2,6,3,12,5
"M","B","EY",27,2,0,2,5,17,5,"M","A","CB",31,0,1,0,2,5,2
"M","B","CB",18,2,1,6,5,5,5,"F","B","AZ",24,1,1,0,3,7,5
"F","A","AZ",27,0,0,1,1,3,2,"F","A","IC",39,0,0,1,1,2,3
"F","A","ST",26,0,0,1,0,0,2,"F","C","CB",18,0,1,0,4,7,3
"M","B","PO",38,1,0,2,3,9,3,"F","C","EY",17,2,3,0,2,14,4
"M","B","PO",21,4,1,2,1,7,5,"M","A","CB",16,1,3,1,3,2,4
"F","C","PO",15,2,0,3,0,5,5,"M","D","AZ",18,0,0,1,1,3,3
"M","B","IC",17,2,0,1,2,1,4,"F","C","ST",20,3,2,5,2,9,5
"F","B","CJ",21,2,1,2,3,2,4,"F","A","CB",23,4,0,1,4,6,4
"M","C","EY",31,4,1,1,5,12,3,"M","A","IC",23,0,1,2,8,1,3
"M","C","PO",18,3,1,8,5,6,5,"F","B","EY",18,1,3,0,1,6,3
"F","A","AZ",18,1,1,0,0,7,3,"F","A","AZ",29,0,0,0,0,5,2
"M","C","IC",33,1,2,4,0,6,5,"M","D","AZ",21,1,0,2,0,10,5
"M","B","AZ",25,1,0,3,2,11,5,"M","A","CB",17,1,1,5,3,12,5
"M","A","IC",36,1,0,3,4,12,5,"M","C","PO",22,2,0,2,6,8,3
"F","B","AZ",32,1,1,0,0,4,3,"M","D","PO",36,0,1,4,0,8,5
"F","B","PO",16,0,1,4,1,10,5,"M","B","CJ",17,2,0,6,1,18,5
"F","A","AZ",17,2,1,1,4,1,4,"F","A","AZ",16,3,1,0,3,1,4
"F","B","EY",19,1,0,0,2,11,4,"M","A","CB",17,0,2,0,3,3,3
"M","B","PO",32,3,0,2,3,24,4,"F","A","PO",18,7,0,6,2,5,5
"F","B","PO",46,0,2,1,1,6,5,"F","B","IC",15,2,1,1,7,2,3
"M","B","PO",69,1,1,4,1,20,5,"F","C","IC",37,0,1,2,1,1,3
"F","A","IC",27,0,1,2,1,5,3,"F","C","PO",17,0,0,1,3,2,3
"F","A","ST",45,1,2,1,0,10,3,"F","B","PO",16,1,0,3,1,6,5
"F","A","AZ",20,0,5,0,7,14,3,"F","B","PO",29,1,1,0,1,12,4
"F","B","AZ",31,0,0,0,2,13,3,"F","A","IC",27,2,3,0,1,7,3
"F","B","IC",16,0,0,0,1,1,4,"F","B","IC",19,1,1,3,5,3,4
"F","B","PO",26,1,0,0,1,4,4,"F","C","IC",17,1,3,1,3,10,4
"F","B","PO",25,2,0,3,1,17,5,"F","B","CB",16,0,3,1,1,5,3
"M","B","CB",45,1,2,4,1,10,4,"F","B","IC",21,1,0,1,3,7,3
"F","A","AZ",42,1,0,0,0,3,2,"F","A","PO",19,3,1,6,6,8,5
"M","B","EY",33,0,0,1,1,3,4,"M","C","AZ",15,1,1,2,1,1,4
"F","A","IC",32,0,1,0,0,8,2,"F","A","EY",19,1,2,0,4,2,4
"F","A","CB",25,1,0,1,0,1,3,"M","B","ST",15,1,1,0,4,3,3
"F","A","IC",32,1,1,1,2,2,2,"F","B","PO",16,1,2,3,3,5,5
"M","A","CB",26,1,3,1,4,7,3,"M","B","ST",16,1,1,4,4,2,3
"F","A","CB",20,1,1,1,3,1,3,"M","A","IC",20,1,1,1,3,2,3
"M","B","IC",17,0,2,1,4,1,4,"F","B","CB",28,0,0,2,3,6,4
"M","B","CB",15,0,1,1,4,2,4,"M","A","PO",29,1,0,3,2,30,5
"F","C","PO",27,3,1,1,1,12,4,"F","A","AZ",38,3,0,1,3,17,3
"F","A","CJ",18,1,0,1,5,5,4,"M","D","PO",29,1,1,3,2,22,5
"F","A","CB",19,1,1,0,0,7,3,"F","B","CJ",16,2,1,2,2,1,4
"M","C","IC",34,1,4,1,0,7,3,"F","B","EY",18,0,1,0,3,3,4
"F","B","AZ",21,3,0,0,5,8,4,"M","B","EY",20,0,1,0,2,5,4
"M","A","IC",36,0,0,0,2,4,3,"F","B","CJ",29,6,0,0,0,7,5
"M","B","IC",15,1,1,0,4,5,3,"F","C","PO",42,0,0,1,2,6,2
"F","A","AZ",19,1,1,6,3,9,5,"F","B","AZ",56,1,0,0,1,44,3
"F","B","CB",22,2,2,1,3,12,3,"M","C","EY",17,1,3,3,2,5,5
"F","C","IC",16,0,1,2,1,7,5,"F","D","PO",15,2,0,4,0,4,5
"M","B","PO",41,0,0,0,3,17,3,"F","A","AZ",27,1,1,0,0,1,2
"M","B","AZ",16,2,0,5,3,4,5,"F","C","PO",36,2,0,2,0,41,5
"M","B","PO",45,1,0,2,2,15,3,"M","B","EY",17,1,2,2,6,1,3
"F","B","EY",25,1,3,2,2,5,5,"F","B","PO",48,0,1,1,1,21,4
"M","D","EY",17,0,2,0,0,7,4,"M","C","AZ",39,1,2,1,4,27,4
"M","A","AZ",27,1,1,1,1,6,3,"F","A","ST",25,0,0,0,0,1,3
"F","C","AZ",33,2,3,0,0,8,2,"F","A","EY",22,2,1,1,2,9,3
"M","A","CB",17,1,0,2,4,1,4,"F","B","AZ",24,3,1,4,1,10,5
"M","B","EY",16,0,1,3,4,8,4,"F","A","CB",20,2,1,0,1,7,4
"M","C","PO",15,0,0,3,5,2,3,"M","A","EY",21,1,0,2,0,10,4
"F","C","CB",22,0,0,1,1,3,4,"F","A","EY",23,1,2,3,9,4,4
"F","C","CB",19,1,0,1,3,2,3,"F","C","AZ",25,1,0,2,1,11,5
"M","D","IC",39,2,0,0,1,34,5,"M","A","CB",18,4,0,2,2,14,5
"F","A","AZ",32,3,0,2,0,2,2,"M","C","CB",18,3,1,2,3,7,5
"F","B","AZ",26,3,1,3,5,9,5,"F","A","EY",37,0,0,1,0,4,2
"F","A","AZ",28,1,1,1,0,9,3,"M","D","PO",17,0,1,6,3,8,5
"F","A","EY",45,2,1,0,2,9,3,"M","D","CB",15,1,2,1,0,5,5
"F","A","AZ",43,1,0,0,0,5,3,"F","D","CJ",26,1,1,2,1,3,1
"F","B","AZ",19,2,0,1,4,4,4,"M","A","ST",30,1,0,6,5,9,3
"F","B","PO",18,2,0,3,1,11,5,"F","D","AZ",23,3,1,2,3,13,4
"M","C","PO",15,4,1,3,1,12,5,"M","A","EY",35,1,0,0,3,19,4
"F","C","CJ",31,2,1,1,0,7,2,"F","B","EY",21,1,0,1,3,5,3
"M","C","EY",52,0,1,2,4,24,3,"M","A","CJ",16,1,2,2,1,3,3
"F","B","AZ",15,2,1,6,0,10,5,"M","B","CB",39,0,0,0,2,9,3
"M","B","CB",23,2,1,3,6,5,3,"M","C","PO",31,1,0,4,4,14,5
"F","B","CJ",18,0,1,1,2,4,4,"F","B","AZ",18,1,1,3,4,4,3
"M","D","PO",18,1,0,2,7,3,3,"F","A","PO",28,1,0,1,4,0,4
"M","A","CJ",15,1,0,5,5,4,5,"F","A","ST",22,0,1,1,4,10,4
"F","D","IC",27,2,0,1,0,15,3,"M","B","CB",27,2,3,2,1,10,4
"F","C","AZ",27,0,1,1,5,7,3,"F","C","CB",16,3,0,5,1,12,5
"F","B","PO",34,1,0,1,2,17,4,"M","A","CB",24,4,0,3,3,5,6
"F","C","CB",34,0,0,0,1,6,3,"F","C","AZ",34,2,1,0,3,2,3
"M","A","PO",35,3,1,5,2,10,5,"M","B","EY",15,1,1,2,2,1,4
"F","B","CB",23,4,0,3,4,9,4,"F","B","CJ",16,0,0,2,8,1,4
"M","A","EY",18,0,2,0,0,6,3,"M","B","AZ",40,0,0,1,0,4,4
"F","A","EY",24,1,2,1,3,13,4,"F","B","PO",30,1,1,1,3,12,4
"F","A","AZ",38,3,1,3,2,27,5,"M","B","PO",18,3,1,3,4,4,5
"M","C","EY",30,1,0,0,2,10,3,"M","A","AZ",26,1,2,2,2,2,2
"F","A","ST",20,2,1,2,5,6,4,"F","B","EY",26,1,1,0,3,8,3
"F","C","PO",25,0,0,0,1,2,3,"F","B","CB",48,3,1,3,3,4,5
"F","A","CB",31,1,1,0,0,0,3,"F","B","PO",22,4,1,1,2,7,5
"M","B","CB",27,1,1,1,1,8,5,"F","C","AZ",28,3,1,2,2,19,5
"M","D","AZ",17,1,3,2,4,1,3,"F","B","PO",30,3,2,3,3,16,3
"F","B","EY",29,0,0,2,1,9,4,"M","A","EY",23,3,1,0,1,8,4
"F","B","IC",16,1,0,0,3,7,4,"F","C","CB",27,0,2,0,3,11,3
"F","C","AZ",19,5,2,3,1,6,5,"F","B","AZ",25,4,2,1,0,6,2
"M","A","EY",27,1,0,1,0,10,3,"M","D","PO",19,4,1,6,4,10,5
"M","B","AZ",18,0,0,0,1,3,4,"F","B","PO",22,0,1,0,2,4,4
"F","D","PO",17,0,0,1,2,3,3,"F","A","CJ",25,0,0,1,1,1,2
"F","C","IC",26,0,1,0,0,0,2,"M","A","CB",20,3,1,1,4,26,5
"M","B","AZ",18,2,0,1,2,1,3,"M","B","AZ",27,1,2,0,0,7,2
"F","B","PO",39,1,2,1,3,24,4,"F","A","AZ",15,2,2,5,2,4,5
"M","C","PO",20,5,0,3,1,7,6,"M","A","CB",16,3,1,3,1,2,3
"F","B","EY",22,1,1,1,4,5,4,"F","B","CB",45,3,3,6,5,5,5
"M","B","PO",32,1,1,0,2,14,5,"M","A","ST",28,1,0,2,1,4,3
"M","A","CB",23,0,0,1,1,16,3,"F","B","IC",17,1,2,5,4,7,5
"M","A","ST",19,1,1,1,2,5,4,"F","B","PO",21,2,1,3,3,15,5
"F","B","CB",15,1,0,1,6,1,4,"F","B","EY",21,3,0,0,2,3,4
"F","A","PO",19,0,0,0,4,1,3,"F","B","CJ",25,1,1,0,5,18,4
"M","B","CB",16,2,0,0,1,12,5,"F","A","ST",30,1,1,1,0,7,4
