"Var1","Var2","Var4","Var9","Var10","Var11","Var12","Var13","Var14","Var15","Var16","Var17","Var18","Var19","Var20"
"M","B",33,5,5,"F","D","CJ",32,2,2,4,1,2,2
"M","B",16,1,4,"F","A","CB",49,0,0,1,1,10,2
"F","B",17,6,5,"F","C","IC",19,1,2,1,1,7,4
"M","A",20,9,3,"F","B","IC",34,1,2,1,0,1,3
"M","A",27,5,2,"F","A","ST",30,0,0,2,1,4,3
"M","D",18,12,5,"F","C","CB",25,2,1,1,4,8,3
"F","C",36,14,5,"M","A","IC",22,0,0,1,5,7,3
"F","B",22,11,4,"M","B","IC",40,3,3,0,0,12,5
"M","B",21,4,4,"M","B","PO",19,1,0,2,3,1,4
"F","A",29,11,3,"F","A","IC",24,1,2,0,5,10,4
"M","A",25,0,3,"F","C","PO",21,0,0,1,3,13,4
"F","B",37,15,3,"F","A","IC",26,0,1,1,3,1,3
"F","C",15,2,3,"F","C","PO",15,1,0,0,1,7,4
"F","A",25,2,3,"M","C","CJ",21,2,1,4,3,13,5
"F","C",22,7,3,"M","C","PO",21,3,1,2,1,4,5
"F","A",25,7,4,"M","D","CJ",15,1,2,2,2,6,5
"F","A",25,0,2,"F","A","EY",16,2,0,0,3,2,3
"M","B",15,15,5,"M","B","ST",53,1,0,3,3,32,5
"F","C",27,2,2,"F","A","AZ",22,1,0,1,3,9,3
"F","B",22,4,3,"M","B","PO",20,3,0,0,4,1,4
"M","A",37,1,2,"M","C","AZ",32,2,0,2,2,16,3
"F","B",18,6,5,"M","D","EY",16,3,1,5,3,4,5
"F","A",25,9,5,"F","A","PO",35,1,0,0,4,13,4
"F","D",43,11,5,"M","A","PO",22,3,1,5,2,7,5
"M","D",16,11,5,"M","B","CJ",16,2,0,0,1,1,3
"M","A",18,8,5,"F","C","AZ",19,0,1,3,3,1,4
"F","A",15,5,5,"F","A","PO",24,1,1,0,1,16,3
"F","C",18,11,5,"F","C","CJ",18,0,0,1,3,6,3
"F","C",21,8,4,"F","A","CB",26,5,3,1,0,5,5
"F","C",24,15,3,"M","A","EY",17,0,2,4,9,1,4
"F","C",17,7,5,"M","B","PO",21,2,1,3,2,7,5
"F","C",32,1,3,"M","D","CJ",21,1,2,2,2,7,3
"M","B",21,1,3,"M","C","ST",47,1,0,5,4,4,5
"M","C",24,13,3,"F","B","AZ",22,3,0,1,3,16,3
"F","D",22,12,4,"F","B","CB",18,1,1,1,6,1,3
"M","B",15,9,4,"M","B","CB",27,3,2,0,2,13,3
"M","B",26,11,3,"M","C","PO",17,2,1,1,1,7,5
"M","B",22,15,5,"M","B","EY",49,0,0,0,1,12,3
"M","C",16,4,3,"F","C","EY",21,0,0,1,3,1,4
"F","B",45,11,5,"F","D","CJ",24,2,1,1,3,12,5
"F","B",27,5,5,"F","B","PO",26,0,1,1,5,4,4
"M","B",18,9,5,"F","D","IC",38,1,1,1,0,2,2
"M","A",61,5,5,"M","D","EY",20,1,2,0,2,2,3
"M","C",49,18,4,"F","B","PO",47,4,2,9,6,16,5
"F","B",34,23,3,"F","D","AZ",15,0,1,2,7,1,4
"F","B",15,5,4,"M","D","CB",38,2,1,1,3,8,5
"M","B",27,3,4,"F","A","AZ",27,1,1,0,0,1,3
"M","D",24,10,3,"F","B","PO",15,2,1,1,2,1,5
"M","B",16,2,3,"F","B","ST",16,0,0,1,4,2,4
"M","A",19,5,3,"M","C","PO",30,4,2,2,3,6,3
"F","B",20,5,5,"F","D","IC",15,3,0,2,4,10,3
"M","C",18,7,5,"F","D","CB",24,3,2,7,5,5,5
"F","C",18,8,5,"F","A","AZ",39,2,0,2,0,22,3
"F","A",30,7,3,"M","C","PO",19,1,5,2,1,9,5
"F","B",19,4,3,"F","B","CJ",18,1,2,0,8,3,3
"M","B",42,1,3,"F","B","AZ",17,1,1,1,7,3,3
"M","C",35,30,5,"F","A","ST",33,2,0,0,1,1,3
"M","C",16,9,5,"M","B","PO",19,2,2,2,2,12,5
"M","A",15,5,5,"F","B","PO",21,0,1,1,5,4,4
"F","B",25,0,1,"M","C","CJ",30,0,3,4,4,9,5
"M","B",27,9,5,"M","A","AZ",27,0,0,0,2,6,5
"M","B",28,9,6,"F","C","CJ",28,0,1,3,1,1,4
"F","B",33,18,3,"M","B","AZ",22,1,3,1,3,7,3
"M","C",26,4,5,"M","D","PO",49,1,3,3,6,30,5
"M","A",18,8,4,"M","B","CJ",15,2,0,2,1,13,5
"F","D",17,2,4,"M","C","AZ",23,2,0,2,4,6,5
"M","D",21,15,5,"F","C","CB",18,3,0,0,1,4,5
"F","A",26,1,1,"F","B","AZ",15,0,0,0,2,6,5
"M","B",18,1,3,"M","A","CJ",22,3,1,0,0,3,4
"F","A",18,10,5,"M","B","IC",20,0,0,0,2,1,4
"F","B",25,3,3,"F","A","ST",49,1,1,1,4,16,3
"M","B",22,5,4,"F","B","PO",21,3,0,4,2,16,5
"M","B",21,1,4,"F","A","CB",30,2,1,0,1,1,4
"F","C",32,9,2,"F","A","CB",22,1,3,1,1,10,4
"F","B",18,8,5,"M","A","CB",26,1,1,1,2,3,4
"F","B",25,20,5,"F","A","ST",35,1,2,2,1,10,4
"F","A",25,4,5,"M","B","AZ",20,5,3,0,1,3,4
"M","A",30,4,5,"F","C","CB",41,1,1,2,3,15,3
"F","A",20,15,4,"F","B","PO",19,0,1,2,5,18,4
"M","A",27,1,4,"F","B","EY",15,2,3,1,2,2,3
"M","B",19,13,4,"M","B","PO",16,0,1,4,1,15,5
"F","B",17,4,3,"F","D","PO",15,1,0,3,2,6,5
"F","C",27,4,5,"F","A","CJ",23,1,2,1,1,12,4
"F","C",27,17,5,"F","B","IC",18,0,1,4,3,4,5
"F","C",16,11,5,"M","C","PO",15,0,2,0,2,4,5
"F","A",24,6,5,"F","C","IC",19,1,2,4,4,6,5
"M","C",37,12,3,"F","C","CJ",27,3,1,4,2,7,5
"F","A",20,6,5,"F","B","IC",16,1,0,2,2,4,6
"F","A",32,6,4,"M","B","PO",31,0,0,1,5,10,3
"F","A",54,8,3,"F","B","CJ",21,1,1,2,4,2,3
"F","A",23,8,3,"F","A","IC",31,2,0,2,0,7,3
"F","C",24,2,3,"F","A","AZ",43,0,0,3,1,3,4
"M","A",29,25,5,"M","A","PO",29,2,0,2,2,15,5
"M","B",27,9,5,"M","B","PO",32,3,1,6,2,4,5
"F","B",20,4,4,"M","A","EY",42,1,0,1,2,10,4
"F","A",27,4,4,"M","C","IC",24,3,2,2,4,13,5
"M","B",19,3,3,"F","A","EY",19,1,1,1,4,1,4
"M","C",21,5,3,"M","A","PO",16,2,0,0,2,2,4
"M","A",30,4,2,"M","C","PO",16,3,0,3,1,6,5
"F","C",20,11,5,"M","A","AZ",19,0,0,0,3,1,4
"M","B",27,28,6,"F","A","AZ",43,2,0,4,2,19,5
"F","B",15,2,4,"F","B","IC",22,0,0,1,4,12,3
"M","C",53,16,5,"M","C","ST",38,0,0,0,0,14,4
"F","B",34,25,3,"F","B","PO",21,1,0,3,1,10,5
"F","B",29,7,4,"F","B","PO",27,2,2,3,3,6,5
"M","C",34,12,3,"F","A","ST",33,2,2,0,0,3,2
"M","B",24,12,4,"M","A","AZ",17,0,0,0,4,3,3
"F","A",26,1,2,"M","C","EY",42,0,0,0,1,19,3
"M","B",16,4,5,"M","B","CB",19,0,0,2,1,5,5
"F","A",25,6,4,"F","A","AZ",25,2,1,2,1,3,2
"M","A",33,6,5,"F","B","CJ",34,0,0,1,5,25,4
"F","B",15,1,4,"M","A","ST",29,3,1,3,2,8,5
"M","C",16,2,4,"F","B","PO",17,1,2,2,5,6,4
"F","A",25,17,4,"M","A","PO",15,1,3,8,3,8,4
"F","A",32,12,1,"F","B","AZ",23,6,2,1,1,9,5
"F","B",43,13,5,"F","A","CJ",28,0,1,1,1,19,3
"M","B",19,11,5,"F","A","IC",28,1,2,1,1,0,2
"M","A",15,8,5,"M","B","PO",38,1,0,2,1,15,5
"M","A",25,8,4,"M","D","PO",17,1,0,1,2,1,3
"M","B",16,8,5,"F","C","PO",35,0,0,3,7,9,3
"M","B",21,25,5,"F","A","IC",41,0,0,0,1,2,1
"F","C",46,16,4,"F","B","CB",48,3,1,1,1,32,5
"F","D",16,3,4,"M","B","CB",22,4,3,5,2,4,5
"F","A",23,3,4,"F","C","CB",15,1,0,1,3,1,4
"F","B",18,9,4,"F","C","IC",40,0,0,3,1,5,5
"M","A",33,7,3,"F","A","PO",27,3,2,0,0,4,3
"F","A",38,3,2,"M","B","AZ",15,0,1,2,3,1,4
"M","D",41,2,3,"F","B","IC",24,0,0,1,2,13,4
"M","D",18,17,5,"F","B","CB",20,1,3,1,4,4,3
"M","C",18,4,5,"F","A","AZ",25,0,0,1,1,2,3
"M","C",35,9,4,"M","D","AZ",26,0,0,1,1,3,5
"M","B",17,13,5,"F","C","AZ",43,1,2,5,8,19,4
"M","B",15,5,5,"M","B","PO",21,1,2,1,4,3,4
"F","A",37,5,2,"F","A","CB",37,2,1,1,3,4,3
"F","A",27,1,3,"M","B","PO",15,2,1,2,1,4,5
"M","A",50,3,4,"M","B","IC",44,3,1,0,1,16,4
"F","A",15,1,4,"F","B","EY",39,1,0,0,4,15,3
"M","A",31,3,2,"F","A","CJ",26,0,2,1,0,1,5
"F","C",41,9,3,"F","C","IC",25,2,0,2,2,1,2
"M","A",16,6,4,"F","B","PO",20,3,0,3,4,5,4
"M","A",27,4,2,"F","B","PO",26,2,3,0,4,15,3
"M","B",20,3,3,"F","B","CB",21,5,0,3,1,7,5
"F","C",16,4,5,"F","C","IC",34,1,0,1,1,5,2
"F","B",32,7,5,"M","C","EY",39,1,2,1,4,30,4
"F","A",25,1,2,"M","D","CJ",17,3,0,0,5,5,3
"F","B",20,4,3,"F","B","AZ",22,0,3,1,5,8,4
"M","A",16,1,3,"M","A","PO",15,2,1,2,1,9,5
"M","D",20,2,3,"M","A","EY",23,5,1,3,4,20,5
"F","C",18,16,5,"M","C","CB",21,0,0,0,3,6,3
"M","A",28,2,3,"M","B","CB",26,0,0,0,3,13,4
"F","D",17,8,5,"M","C","AZ",37,1,3,3,2,4,3
"F","A",25,2,4,"F","D","ST",28,0,1,3,1,1,3
"M","D",27,15,3,"M","A","CB",19,0,1,0,3,3,4
"F","A",26,4,2,"M","B","AZ",20,1,1,1,2,2,3
"M","B",24,8,3,"M","D","AZ",25,0,0,3,2,6,1
"M","A",17,7,5,"M","B","PO",18,4,2,6,4,6,5
"F","A",30,7,3,"F","A","EY",20,0,0,3,2,10,3
"F","A",19,11,3,"F","C","CJ",16,0,1,3,1,4,5
"F","D",20,4,5,"F","B","EY",18,1,3,2,0,7,5
"M","B",35,16,4,"M","A","IC",29,1,1,2,1,17,3
"F","A",28,1,3,"F","B","CB",15,0,0,0,5,1,3
"M","A",26,9,4,"M","A","IC",19,0,0,0,3,4,3
"M","C",27,5,4,"M","C","AZ",33,1,0,0,5,14,3
"F","B",25,13,3,"M","B","EY",19,0,0,0,2,3,4
"F","A",23,8,5,"M","D","PO",27,6,3,1,0,9,5
"F","A",16,6,4,"F","A","ST",16,3,2,3,1,10,5
"F","A",30,10,2,"M","A","PO",16,1,1,1,3,4,3
"F","D",38,26,5,"M","C","PO",40,3,1,5,2,8,5
"F","D",16,1,4,"F","A","EY",26,0,1,1,3,4,3
"M","A",20,2,3,"M","D","PO",17,1,2,4,7,11,5
"F","A",18,11,3,"F","B","PO",17,1,1,5,1,14,5
"M","B",26,7,3,"F","B","PO",18,3,2,1,0,8,5
"F","B",27,4,4,"M","A","PO",42,0,0,3,1,4,5
"M","A",38,2,3,"M","A","AZ",23,0,1,2,3,13,3
"M","B",15,1,3,"F","A","AZ",34,2,4,0,0,7,3
"F","A",22,9,3,"M","B","AZ",19,3,2,5,1,13,5
"F","C",18,5,3,"F","A","CJ",20,0,1,4,5,6,3
"F","B",17,4,4,"F","B","CB",36,1,1,4,2,5,5
"F","A",30,5,3,"F","B","PO",20,1,1,3,1,7,5
"F","A",25,22,2,"M","C","PO",17,1,0,2,5,4,3
"F","A",23,7,4,"F","C","EY",15,2,0,0,3,2,4
"F","A",31,8,5,"F","B","CB",15,2,0,3,1,6,5
"M","B",22,11,3,"F","C","PO",17,3,0,3,3,5,5
"M","C",23,13,4,"F","A","CB",28,0,0,0,1,4,3
"M","A",19,4,4,"F","A","EY",21,0,2,2,2,1,3
"F","B",16,8,5,"F","A","CJ",29,0,1,1,1,7,4
"M","A",16,12,5,"F","A","ST",48,0,0,1,2,6,4
"F","C",15,13,5,"F","A","PO",29,2,4,5,5,14,5
"F","D",40,6,2,"M","A","PO",19,2,2,3,2,7,5
"F","C",25,11,5,"F","A","CB",40,1,1,2,1,3,4
"M","C",16,6,5,"F","B","CJ",30,1,1,1,1,2,4
"F","B",24,12,5,"F","A","IC",29,0,0,4,3,13,4
"M","D",16,8,5,"M","A","CJ",21,1,0,0,5,8,3
"F","B",21,12,3,"M","A","IC",28,1,2,3,2,4,2
"F","C",34,6,5,"F","B","CB",18,2,0,2,3,3,3
"M","C",20,5,5,"M","B","CB",26,1,1,0,1,10,3
"M","B",18,8,4,"F","B","PO",21,2,0,3,3,1,4
"M","D",44,10,5,"M","A","AZ",29,3,2,0,0,2,2
"F","D",19,7,4,"F","B","ST",15,0,2,0,1,3,3
"F","B",39,9,3,"M","A","PO",22,1,1,0,3,7,3
"M","A",20,3,3,"M","B","PO",21,4,0,5,2,7,5
"F","C",15,4,5,"M","B","CB",27,2,1,6,3,7,5
"M","B",24,15,5,"M","B","CB",16,0,1,3,2,24,5
"M","B",15,6,3,"F","A","EY",17,0,2,2,1,6,4
"M","B",20,5,3,"M","A","PO",26,3,1,1,0,2,2
"M","C",21,4,4,"F","A","AZ",16,1,1,1,3,3,3
"M","B",18,7,5,"F","D","EY",17,1,1,1,4,3,3
"F","B",30,29,3,"F","A","EY",21,0,1,0,2,2,4
"F","B",21,7,3,"M","A","PO",19,2,3,2,3,4,5
"F","A",22,9,5,"F","C","CJ",15,2,0,0,0,2,4
"F","B",26,7,3,"M","B","PO",15,0,0,1,0,4,5
"F","A",15,8,4,"F","C","PO",17,4,1,6,5,16,5
"F","C",17,2,3,"F","B","ST",18,3,3,3,4,8,5
"M","D",36,18,3,"M","A","CB",24,2,1,0,3,9,4
"M","C",27,4,5,"F","B","EY",18,0,0,1,2,3,4
"F","C",21,10,4,"F","B","PO",21,1,1,2,3,3,3
"M","A",16,7,5,"F","A","PO",20,4,0,4,4,9,5
"F","B",16,3,4,"F","C","IC",15,0,3,0,1,3,3
"M","D",69,29,5,"F","A","PO",37,0,2,1,1,19,2
"F","A",29,2,3,"M","C","CJ",19,4,2,4,2,10,5
"F","C",27,12,4,"M","D","EY",26,0,1,0,1,6,4
"F","D",25,5,3,"M","B","AZ",23,0,0,3,5,11,4
"M","A",36,4,4,"F","A","CB",32,0,1,0,1,3,3
"F","A",27,9,2,"M","B","IC",18,1,2,0,1,2,3
"F","C",20,7,4,"F","A","CJ",23,3,2,4,4,11,5
"M","B",19,22,5,"M","B","PO",34,5,2,2,0,21,5
"M","D",18,4,4,"M","C","AZ",25,2,0,1,2,5,5
"M","A",25,9,3,"M","A","AZ",26,0,2,0,1,1,2
"F","B",27,6,3,"F","B","AZ",30,1,1,6,4,6,5
"F","A",37,3,4,"F","B","PO",21,1,0,0,1,5,4
"F","A",29,4,3,"F","A","ST",15,1,1,0,3,1,3
"M","B",33,10,5,"M","D","ST",15,1,2,2,5,2,5
"M","A",24,7,4,"F","B","ST",32,1,1,0,3,14,3
"F","B",17,1,4,"F","A","IC",23,1,0,0,1,17,4
"M","C",24,5,3,"M","B","EY",19,2,1,0,3,1,3
"F","D",19,8,5,"M","D","CB",39,1,1,0,3,2,2
"F","A",21,8,4,"F","C","AZ",28,1,0,3,4,13,4
"F","D",38,12,4,"F","A","CJ",19,0,0,0,3,3,4
"F","A",16,9,5,"M","B","AZ",17,0,1,3,4,12,4
"F","A",34,10,1,"M","C","EY",22,2,2,0,2,15,4
"M","B",40,10,5,"M","C","EY",18,1,0,1,4,1,4
"M","A",21,10,5,"M","B","AZ",20,3,2,2,3,6,5
"M","B",16,13,4,"M","D","PO",15,0,1,0,0,2,4
"F","B",18,8,5,"M","C","PO",27,3,2,2,1,14,5
"F","A",46,11,3,"F","A","CJ",25,2,0,2,0,1,3
"M","A",16,4,3,"F","B","AZ",15,2,1,5,1,6,5
"F","A",26,3,2,"M","B","EY",40,1,0,1,5,39,4
"M","B",16,1,3,"M","A","PO",37,0,3,2,4,20,3
"F","A",17,5,5,"F","A","CJ",25,0,0,1,0,1,2
"M","B",58,34,3,"M","B","PO",19,2,1,0,1,3,3
"M","B",24,11,5,"M","B","PO",20,3,1,3,2,18,5
"F","C",26,8,3,"F","A","PO",17,2,0,1,1,1,3
"F","B",31,8,4,"M","B","EY",15,1,1,2,4,2,4
"M","B",17,5,3,"F","A","AZ",25,0,1,0,1,12,2
"M","A",27,4,2,"F","B","EY",31,0,1,2,7,3,4
"F","A",30,3,4,"M","B","AZ",25,2,3,1,1,1,3
"M","C",17,7,5,"F","B","CJ",37,0,1,7,2,5,5
"F","A",33,2,3,"F","C","CB",23,1,0,3,3,6,6
"F","B",16,2,4,"F","A","AZ",30,0,2,0,1,2,3
"M","B",15,1,3,"M","C","PO",35,2,0,5,0,22,5
"M","A",27,9,2,"M","D","CB",18,0,0,6,4,4,5
"M","B",20,3,4,"M","A","EY",36,0,0,0,0,11,3
"F","A",37,12,4,"F","B","PO",15,4,0,3,1,9,5
"M","C",18,4,5,"F","A","AZ",16,0,0,0,3,4,3
"F","A",28,9,3,"F","B","PO",26,2,5,4,2,16,5
"F","C",16,8,5,"F","A","PO",18,2,0,1,1,2,4
"M","B",18,5,5,"F","A","AZ",28,0,0,1,1,2,3
"M","A",16,1,3,"M","B","IC",18,3,0,3,4,7,3
"M","A",15,9,6,"F","C","AZ",18,2,1,6,1,9,5
"F","A",15,5,4,"M","D","IC",60,5,0,2,1,16,5
"F","C",15,1,4,"F","B","IC",17,0,0,3,0,6,5
"M","C",17,9,3,"F","A","IC",35,0,2,0,5,9,4
"M","B",18,7,5,"M","A","AZ",16,1,1,2,0,23,5
"F","B",76,32,4,"M","A","ST",19,0,0,0,3,8,3
"F","A",22,5,3,"F","A","EY",25,0,0,2,1,3,3
"F","C",20,15,4,"M","B","AZ",28,2,3,5,0,15,5
"M","C",42,32,5,"F","A","PO",21,4,2,3,4,7,5
"M","C",21,8,5,"F","C","CB",40,1,1,0,2,29,3
"M","B",24,4,5,"M","A","AZ",35,3,1,1,2,22,4
"F","A",25,3,4,"M","B","AZ",25,3,1,3,0,5,6
"M","A",17,2,4,"F","C","AZ",43,1,0,2,7,23,3
"M","B",18,2,3,"M","A","PO",16,5,1,6,1,5,6
"F","B",22,10,3,"F","B","AZ",20,4,2,0,1,9,4
"F","B",20,4,4,"M","A","EY",20,4,2,0,3,1,3
"F","C",15,6,3,"M","A","PO",19,0,0,1,1,17,5
"F","C",16,3,3,"M","D","AZ",23,3,1,3,2,10,5
"F","B",20,1,4,"M","C","PO",22,4,2,3,2,9,5
"F","A",30,12,4,"M","B","AZ",18,3,0,1,1,6,5
"F","A",29,12,3,"M","C","AZ",19,3,2,3,0,5,5
"M","B",22,7,3,"M","A","PO",16,1,0,0,0,6,5
"F","D",15,8,5,"F","B","PO",20,1,1,2,2,10,4
"F","C",37,29,3,"M","D","PO",31,0,2,1,0,12,4
"F","B",35,14,3,"F","C","CB",15,1,1,3,3,8,5
"F","B",29,9,3,"M","C","CJ",24,0,1,2,1,8,5
"F","A",28,2,2,"M","B","PO",19,1,1,4,3,11,5
"M","C",24,6,3,"F","A","AZ",28,3,2,1,0,1,3
"M","B",16,3,3,"M","A","CB",19,0,2,4,2,4,5
"F","B",26,4,4,"M","B","AZ",22,2,1,4,3,12,5
"M","B",19,11,4,"F","C","PO",47,0,1,0,2,18,4
"F","B",32,1,3,"M","A","PO",18,0,1,3,2,6,5
"M","A",21,18,3,"F","B","IC",29,1,1,0,0,6,2
"M","B",16,11,5,"M","B","AZ",27,1,1,1,3,1,4
"M","C",18,5,5,"M","A","AZ",23,1,2,0,1,5,3
"F","A",25,4,2,"M","C","PO",35,1,3,5,1,16,5
"F","D",26,3,3,"M","B","PO",31,0,1,0,1,16,3
"M","A",26,5,4,"F","A","CJ",27,0,0,0,4,8,3
"F","B",26,11,4,"F","C","AZ",31,0,1,1,0,6,2
"M","A",29,14,3,"M","B","CB",24,3,1,1,4,7,4
"F","A",31,2,4,"M","A","EY",29,0,0,0,0,4,3
"F","A",29,5,3,"F","C","AZ",17,1,0,2,1,26,5
"M","C",33,10,3,"F","B","CJ",18,0,1,2,4,11,4
"F","B",56,5,5,"F","B","PO",18,3,1,3,1,4,5
"M","B",31,32,3,"M","B","CB",15,1,0,3,7,4,3
"F","A",29,2,4,"M","B","AZ",19,1,1,0,4,9,3
"F","B",21,8,4,"F","A","AZ",32,0,0,1,1,11,4
"M","A",20,9,3,"M","A","IC",28,1,2,0,2,14,3
"M","C",26,5,5,"F","C","IC",25,1,1,1,2,2,2
"F","B",25,10,3,"F","A","AZ",44,2,1,1,2,11,3
"F","A",15,1,3,"F","C","IC",26,2,0,2,4,4,3
"F","B",24,16,3,"M","A","ST",23,4,1,6,4,15,5
"F","C",26,1,3,"F","C","AZ",26,3,0,1,1,14,5
"F","A",19,5,4,"F","B","CB",25,1,1,0,0,4,3
"M","C",18,4,5,"M","B","AZ",32,2,1,1,2,6,3
"F","A",19,2,3,"F","C","IC",33,0,0,1,1,12,1
"F","A",30,2,5,"F","B","AZ",15,0,1,0,3,3,3
"F","C",19,7,5,"M","B","PO",24,1,3,0,1,2,3
"F","B",29,5,5,"F","B","EY",18,1,0,4,5,6,3
"F","A",30,2,3,"M","C","CB",28,1,1,1,4,7,3
"F","A",24,14,4,"F","B","ST",20,2,1,1,2,13,5
"F","A",32,0,3,"F","A","IC",28,2,0,2,4,2,4
"F","D",26,3,1,"F","A","ST",36,1,1,1,2,10,3
"F","A",22,10,5,"F","B","AZ",23,1,2,0,4,4,4
"F","C",24,7,5,"M","C","EY",21,0,1,1,3,3,4
"F","A",35,11,2,"F","C","CB",25,1,3,1,0,7,3
"M","B",35,29,5,"M","C","PO",16,2,2,4,4,5,5
"M","B",20,2,4,"F","A","IC",28,0,3,3,8,23,5
"M","D",20,8,5,"M","B","CB",27,5,2,9,4,22,5
"F","B",47,21,5,"M","C","CJ",23,1,1,1,2,16,3
"F","D",21,8,5,"M","C","CB",32,0,2,4,4,12,4
"F","B",20,7,4,"F","A","IC",15,1,1,0,1,1,3
"F","A",31,3,3,"F","A","AZ",20,1,0,0,0,6,4
"M","B",16,1,3,"F","B","EY",26,1,1,1,3,19,3
"F","B",32,19,4,"M","B","EY",28,1,1,3,3,14,5
"M","B",39,21,4,"F","B","PO",26,2,1,4,2,4,4
"F","A",27,4,1,"M","B","PO",20,5,0,2,1,13,5
"M","B",25,4,4,"M","B","AZ",20,1,2,0,1,4,4
"F","A",34,17,3,"M","B","PO",18,5,0,7,6,9,5
"F","A",27,2,3,"F","A","EY",24,0,1,1,3,8,5
"F","C",32,3,3,"F","B","AZ",15,1,0,2,7,1,4
"F","C",18,3,4,"F","D","IC",30,0,0,2,1,21,3
"F","B",19,8,4,"M","B","EY",40,1,0,3,5,17,4
"F","B",23,2,4,"F","B","AZ",16,2,2,3,3,6,5
"F","B",29,9,4,"M","C","PO",17,1,1,4,2,9,5
"F","B",37,7,3,"F","A","AZ",27,0,1,0,0,1,3
"F","B",27,7,4,"M","B","EY",18,0,1,3,1,12,5
"F","D",40,12,3,"M","A","PO",21,2,0,3,4,8,5
"F","B",17,7,6,"M","A","AZ",51,1,1,0,2,5,3
"F","B",21,3,4,"M","B","CJ",19,0,2,3,3,5,4
"F","C",25,1,2,"F","A","AZ",34,1,1,1,0,5,2
"M","B",24,9,5,"M","B","CB",20,0,3,2,1,8,5
"M","B",16,11,5,"M","A","AZ",38,2,2,0,4,2,2
"F","A",27,5,4,"M","A","ST",22,1,1,1,1,5,5
"F","D",54,9,5,"M","C","PO",17,2,2,4,2,9,5
"F","A",35,5,3,"M","C","AZ",36,2,0,0,2,15,4
"M","C",15,6,5,"M","A","EY",20,3,1,0,2,5,3
"F","B",60,5,5,"F","B","CB",15,0,1,1,4,3,3
"F","C",20,18,4,"M","B","PO",43,0,0,3,4,13,5
"M","B",16,4,5,"F","B","IC",21,1,0,2,3,3,3
"M","C",24,18,5,"M","B","EY",23,2,1,1,3,1,4
"F","A",18,1,3,"F","A","CB",25,0,0,2,1,6,3
"F","C",35,16,5,"M","B","AZ",23,1,0,2,4,9,4
"M","B",17,10,4,"M","A","CJ",15,3,0,1,0,11,5
"F","B",30,7,2,"F","A","IC",15,2,0,1,4,1,3
"F","B",17,6,3,"F","B","AZ",28,4,2,0,0,3,2
"M","A",20,8,5,"F","B","PO",22,0,0,5,4,11,5
"M","C",17,5,3,"F","A","PO",20,4,3,5,2,4,5
"F","C",41,11,2,"F","C","PO",18,0,1,4,2,7,5
"M","A",33,17,4,"M","C","PO",16,3,0,7,5,17,5
"M","B",16,9,5,"F","B","IC",20,0,0,0,0,10,3
"F","A",33,4,2,"F","C","CJ",33,2,4,0,0,7,3
"M","B",29,8,3,"F","A","AZ",32,0,1,0,1,8,2
"M","B",17,8,5,"M","B","AZ",16,1,0,0,3,2,4
"F","A",23,12,3,"F","C","CB",20,2,1,0,1,2,4
"F","A",21,4,5,"M","A","EY",26,1,2,1,0,1,3
"F","C",29,11,3,"M","A","PO",25,3,1,1,2,4,5
"M","B",22,11,4,"F","D","CJ",33,0,0,1,1,9,3
"M","A",26,2,3,"F","B","CB",46,3,1,7,3,14,5
"F","D",19,5,5,"F","A","AZ",22,1,1,0,2,7,4
"F","A",22,8,3,"M","B","IC",18,0,1,5,1,9,5
"F","A",45,21,4,"M","D","CB",22,0,1,0,3,1,3
"F","A",27,8,3,"F","A","EY",29,1,0,3,3,6,3
"M","B",30,14,5,"F","A","CJ",20,1,1,1,2,7,3
"M","A",26,5,3,"F","B","PO",17,1,3,0,1,12,3
"M","D",27,11,5,"M","B","ST",34,1,0,1,3,15,3
"F","D",21,14,5,"M","B","PO",15,1,1,0,2,3,4
"F","B",19,4,4,"F","A","IC",17,0,2,2,6,10,4
"F","B",19,5,5,"F","A","ST",16,1,0,3,2,9,5
"F","B",23,9,3,"F","B","IC",21,1,0,1,3,4,3
"F","D",36,28,3,"F","C","PO",37,0,0,2,2,6,3
"F","B",24,13,3,"M","C","PO",22,1,1,3,1,6,5
"F","C",27,4,5,"F","B","PO",15,1,2,3,2,4,5
"F","C",19,7,5,"F","B","PO",20,3,1,2,1,7,5
"M","B",22,5,4,"M","A","AZ",23,2,3,1,5,3,3
"M","B",34,43,4,"F","B","ST",15,1,2,3,4,5,4
"F","C",44,7,5,"M","A","IC",25,0,1,1,1,12,1
"M","C",28,8,4,"M","B","EY",17,1,1,0,1,2,3
"F","B",20,6,5,"F","A","IC",15,2,2,0,1,11,4
"F","B",16,7,3,"M","B","ST",23,2,0,0,0,3,3
"F","B",25,13,5,"F","B","AZ",20,3,1,6,4,8,5
"F","C",32,0,4,"F","C","EY",15,0,0,2,1,17,4
"F","B",41,5,5,"F","A","CB",26,1,2,0,1,2,3
"M","A",25,2,3,"F","B","EY",30,4,3,1,0,3,1
"F","A",35,4,2,"M","B","CB",29,4,2,5,4,6,5
"F","C",22,12,5,"F","A","EY",45,1,4,1,2,12,4
"M","A",21,4,3,"F","A","ST",29,1,1,0,1,4,1
"M","D",24,7,3,"F","D","EY",32,1,1,1,3,17,3
"M","B",21,4,3,"M","D","EY",37,0,0,1,3,22,3
"M","A",49,23,5,"M","A","PO",41,2,1,0,3,15,3
