"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10"
"F","B","EY",21,5,0,2,1,12,5
"F","C","CB",15,2,1,7,1,4,5
"F","A","CB",29,1,0,1,0,1,3
"F","B","CB",16,2,0,4,2,8,5
"F","C","PO",19,0,1,0,3,10,5
"F","A","IC",21,1,2,2,4,4,4
"F","A","PO",18,0,1,0,1,2,4
"F","B","CJ",19,2,5,1,2,8,3
"F","A","CJ",28,1,0,1,0,6,3
"M","B","CJ",23,2,0,2,1,11,5
"M","D","EY",30,1,1,0,5,8,3
"M","A","EY",19,2,1,1,3,4,4
"F","A","EY",37,3,1,1,4,15,4
"F","B","AZ",41,1,2,1,1,12,4
"F","D","CB",31,1,0,4,1,8,5
"M","B","EY",18,4,1,2,6,6,5
"F","A","AZ",36,1,0,1,1,8,2
"F","B","AZ",27,0,1,6,3,7,5
"M","B","EY",15,0,1,0,1,1,3
"F","A","CJ",15,0,1,0,2,5,3
"F","A","EY",18,2,0,3,5,4,3
"F","C","CB",15,0,2,2,0,4,5
"M","A","PO",16,2,0,0,2,3,3
"M","C","CJ",70,2,3,1,3,15,5
"F","B","AZ",32,1,1,0,2,6,2
"F","A","IC",17,0,1,1,3,1,3
"F","B","PO",29,2,0,2,1,8,5
"M","C","CJ",22,1,0,4,9,5,3
"M","C","CB",18,2,2,3,1,6,5
"F","C","EY",19,1,3,0,4,7,4
"F","C","EY",25,3,2,1,3,2,3
"M","A","PO",16,2,1,1,2,5,5
"M","B","IC",16,1,1,0,3,1,3
"F","B","EY",16,0,0,1,3,4,4
"F","A","ST",49,1,0,0,1,4,4
"M","B","PO",28,1,2,7,4,16,5
"F","A","EY",18,2,2,1,3,2,4
"M","C","IC",30,0,0,0,0,7,1
"M","B","CB",16,2,2,0,3,4,3
"F","A","AZ",15,0,1,3,6,8,3
"F","A","ST",28,2,0,1,1,5,3
"M","A","AZ",31,1,2,0,2,7,3
"F","A","PO",17,2,3,0,3,2,4
"M","B","CB",23,0,1,0,2,4,4
"F","A","CJ",35,0,0,0,1,5,3
"F","A","IC",26,1,0,1,1,1,5
"F","A","ST",31,2,1,0,0,6,2
"F","A","CB",22,1,1,1,1,4,4
"M","C","CB",17,1,2,4,3,12,5
"M","B","ST",34,1,2,0,0,9,3
"F","A","EY",31,0,2,2,3,3,3
"M","C","AZ",17,4,0,5,2,20,5
"F","A","PO",36,0,1,4,5,12,4
"M","B","CB",36,1,1,0,0,6,3
"F","A","PO",15,2,1,4,1,7,5
"F","B","CB",23,0,0,2,2,3,3
"F","A","AZ",26,2,1,3,1,1,2
"M","A","IC",16,0,0,1,1,1,3
"F","B","EY",15,1,1,3,4,1,3
"M","B","AZ",21,0,0,0,4,5,3
"F","A","AZ",28,0,0,1,0,2,4
"F","A","PO",26,3,1,0,1,22,3
"F","A","AZ",16,3,0,0,1,9,5
"F","A","CJ",31,2,2,2,0,3,2
"M","B","AZ",33,0,1,1,4,15,3
"F","A","PO",32,0,1,1,4,12,3
"F","A","AZ",31,3,1,1,2,11,3
"M","A","AZ",26,1,2,2,1,19,5
"F","B","PO",24,1,0,0,2,4,3
"F","A","AZ",26,2,0,1,0,3,3
"F","C","CB",29,3,0,1,0,3,3
"F","B","CB",27,0,1,3,2,12,4
"M","D","PO",17,0,0,3,1,4,5
"M","A","PO",20,0,0,1,1,8,3
"M","A","AZ",16,1,0,3,2,9,5
"F","B","AZ",39,1,1,1,2,19,4
"F","A","ST",19,1,1,2,4,2,4
"M","A","PO",19,6,4,4,1,7,5
"F","A","EY",38,0,0,1,1,10,3
"F","A","PO",16,1,1,0,1,1,4
"F","B","PO",16,2,1,1,1,11,5
"F","B","CB",15,1,2,0,2,7,3
"F","B","AZ",28,1,1,1,2,1,2
"F","C","CJ",18,1,1,1,2,9,3
"M","B","CB",17,1,1,2,4,2,5
"F","C","IC",17,0,0,2,0,22,5
"F","B","PO",16,2,1,2,3,1,3
"M","B","EY",15,1,2,0,3,5,3
"M","D","PO",35,3,1,1,2,7,5
"F","C","IC",30,2,3,0,1,4,3
"F","C","EY",31,1,0,2,1,3,3
"F","A","CJ",43,0,0,2,3,7,4
"M","B","PO",20,0,0,1,3,6,4
"F","A","EY",28,0,0,0,2,5,3
"F","A","IC",18,0,0,2,4,3,3
"F","B","AZ",27,4,1,0,1,9,3
"F","A","AZ",20,2,1,5,4,5,5
"M","A","PO",21,0,1,1,2,7,4
"F","D","AZ",41,0,0,0,6,4,4
"F","A","AZ",16,5,0,1,2,4,5
"M","B","CB",25,3,0,4,2,8,4
"M","B","AZ",17,1,0,0,3,4,3
"F","A","EY",25,1,1,0,1,3,3
"M","D","CB",15,0,1,1,5,7,3
"F","A","AZ",25,0,0,1,1,2,3
"M","C","AZ",18,1,1,2,1,4,5
"M","C","CB",20,1,1,1,2,19,5
"M","B","PO",17,1,1,0,3,3,3
"F","A","PO",32,1,1,0,1,10,3
"F","A","EY",31,0,0,1,1,1,1
"F","A","IC",29,1,0,3,1,3,3
"M","C","CJ",17,2,1,5,1,5,5
"M","B","EY",16,2,2,0,2,1,5
"F","B","PO",19,1,1,4,1,32,5
"M","B","AZ",16,0,2,1,5,3,4
"M","B","CB",17,0,1,1,2,2,3
"M","B","IC",16,3,0,3,7,10,4
"F","B","PO",34,1,0,1,3,22,3
"F","A","ST",25,0,0,1,0,1,3
"F","A","AZ",27,1,1,3,1,9,5
"M","B","ST",15,4,0,2,2,12,5
"F","A","EY",35,2,1,0,1,6,2
"F","A","CB",15,2,1,2,7,4,3
"F","B","PO",19,2,0,4,3,4,5
"F","C","AZ",17,2,2,1,3,3,3
"F","A","IC",15,0,1,0,0,1,3
"F","A","CJ",31,0,2,2,1,9,3
"F","B","CJ",27,0,0,0,2,17,3
"F","A","CB",17,2,0,1,3,1,3
"F","B","CJ",27,0,1,2,6,7,3
"F","B","CB",22,1,0,1,3,10,3
"F","D","EY",27,0,0,0,2,6,3
"M","B","AZ",17,2,0,0,2,3,3
"F","B","EY",20,0,0,2,3,14,3
"M","B","PO",41,1,1,3,7,20,3
"M","C","CB",19,1,2,4,0,7,5
"F","B","IC",21,0,2,2,3,4,4
"F","A","AZ",29,2,1,2,3,15,4
"F","B","CB",24,5,2,3,0,5,5
"M","A","AZ",21,0,1,0,2,5,4
"M","C","EY",18,2,0,0,2,10,4
"M","A","AZ",15,0,1,1,3,1,3
"M","A","EY",36,1,1,2,5,23,4
"F","B","PO",21,1,1,1,4,5,4
"F","A","EY",22,1,1,3,5,2,4
"M","B","PO",16,0,1,3,2,9,5
"F","B","CB",18,3,2,2,2,2,3
"M","B","PO",29,3,2,1,0,4,5
"M","B","PO",18,0,3,3,1,8,5
"F","B","AZ",26,0,0,1,1,1,2
"M","D","EY",15,5,1,3,1,4,5
"F","C","AZ",17,2,0,1,0,7,5
"F","C","CJ",21,0,0,0,3,2,3
"F","A","CB",15,0,1,2,7,7,4
"M","B","CB",29,0,0,0,0,3,2
"M","B","PO",16,3,1,3,1,16,5
"M","A","CB",22,3,1,2,1,17,5
"F","B","CB",19,0,0,0,0,7,4
"F","A","EY",20,0,2,0,1,7,4
"M","C","PO",29,0,0,3,3,20,5
"F","B","CJ",15,2,3,1,1,4,4
"F","C","PO",20,0,1,1,6,7,4
"M","D","PO",15,1,1,2,1,4,5
"M","D","CJ",21,0,3,0,3,7,3
"M","A","CB",25,1,1,3,1,21,2
"F","A","AZ",27,0,0,1,0,8,4
"M","C","CB",32,2,1,5,3,22,5
"F","B","PO",15,0,1,3,1,9,5
"M","B","PO",15,2,0,0,2,3,4
"F","A","ST",20,1,3,1,7,5,4
"F","B","AZ",24,1,1,1,3,5,4
"F","A","EY",56,4,2,1,4,16,4
"F","C","CB",19,1,2,2,5,4,3
"M","B","PO",18,4,1,5,4,5,5
"M","B","PO",39,1,1,2,7,6,3
"M","B","EY",17,1,2,0,3,4,3
"M","A","CJ",29,2,2,0,4,11,3
"M","B","CB",39,0,1,0,1,18,3
"F","A","CB",28,1,1,5,2,28,5
"F","B","PO",26,2,3,2,4,23,5
"F","B","PO",20,2,2,1,2,24,5
"M","C","EY",24,0,2,0,2,10,3
"F","B","CB",16,3,3,0,5,12,4
"F","A","IC",80,1,0,1,1,26,3
"F","C","PO",34,0,1,0,0,9,3
"M","C","CJ",36,2,0,5,2,1,3
"M","B","AZ",28,1,1,1,0,7,5
"F","C","CB",21,1,3,1,2,8,3
"F","C","IC",16,0,0,3,5,1,3
"F","A","CB",29,0,1,0,0,1,3
"M","B","AZ",15,6,1,4,3,6,5
"M","A","PO",22,2,1,4,1,32,5
"F","A","PO",17,2,0,0,2,4,3
"F","A","PO",16,0,0,0,4,1,4
"F","B","CB",16,0,2,2,4,3,4
"M","C","AZ",39,1,2,2,1,17,5
"M","B","ST",24,1,0,3,0,8,5
"M","B","CB",23,2,1,2,5,15,4
"M","D","PO",20,1,0,2,0,6,5
"F","C","CB",23,0,1,0,2,12,4
"F","B","CB",32,3,0,0,3,13,4
"M","D","IC",26,2,1,0,1,2,3
"M","B","CB",19,1,2,1,3,2,4
"M","B","PO",32,2,2,0,4,15,4
"F","C","CB",24,2,1,5,2,10,5
"F","A","CJ",19,0,1,1,2,3,3
"M","B","EY",33,2,2,1,1,13,3
"M","A","CB",34,3,1,2,1,2,3
"F","B","CJ",26,1,1,1,5,5,3
"M","C","PO",23,1,0,2,2,1,4
"M","A","IC",29,2,4,1,3,4,3
"F","A","IC",25,1,0,3,1,2,3
"F","A","EY",31,2,3,1,0,0,3
"F","C","PO",19,2,2,3,2,14,5
"M","C","CB",42,1,1,0,0,19,4
"M","A","EY",15,1,0,1,1,3,4
"F","C","ST",26,1,2,1,1,4,4
"F","D","IC",41,1,2,0,0,6,4
"F","C","CB",19,2,4,4,3,7,5
"F","D","CJ",15,1,2,2,3,1,4
"F","A","PO",15,0,0,1,2,4,3
"F","C","CB",21,3,0,1,1,13,5
"F","A","EY",29,0,0,1,3,3,4
"F","B","PO",16,1,0,1,3,4,4
"M","B","PO",33,3,0,3,2,17,5
"F","B","PO",26,2,1,4,2,16,5
"F","D","IC",33,3,1,0,0,1,2
"M","D","AZ",28,0,0,3,3,16,5
"M","C","CJ",16,3,2,4,2,5,5
"F","A","PO",16,1,1,1,6,1,4
"F","B","CJ",16,1,0,1,3,1,4
"F","A","ST",20,0,1,0,3,2,3
"F","C","EY",30,1,1,2,6,9,3
"F","D","PO",15,1,2,0,2,1,4
"F","C","PO",29,2,2,1,2,11,5
"F","A","PO",15,0,1,0,2,2,3
"M","A","IC",35,0,0,0,0,12,3
"F","D","PO",19,4,2,1,2,11,5
"M","B","AZ",63,1,0,2,2,29,5
"F","C","CJ",23,3,1,1,3,5,5
"F","B","IC",18,2,3,5,3,9,5
"F","A","EY",30,0,0,2,1,7,1
"M","A","IC",28,0,0,0,0,1,1
"F","B","CB",22,0,3,2,3,6,3
"F","B","CB",42,1,1,0,2,10,3
"F","A","ST",22,1,0,1,6,4,3
"F","C","EY",28,0,1,0,2,4,4
"F","B","EY",16,1,0,5,4,7,5
"M","B","AZ",21,0,2,3,4,7,5
"F","B","IC",21,1,0,0,3,1,3
"F","A","PO",24,3,1,1,1,7,5
"F","A","CB",16,3,0,2,2,2,4
"F","B","CB",19,2,0,3,2,9,5
"F","C","PO",18,2,0,1,3,4,4
"F","C","AZ",25,0,0,1,0,1,1
"M","B","CJ",15,0,2,2,1,1,3
"F","B","IC",17,0,1,2,2,1,4
"F","B","PO",16,1,0,0,1,3,3
"M","C","CJ",15,3,0,4,4,9,5
"M","B","EY",17,2,1,0,3,4,4
"M","C","PO",20,0,1,3,5,6,5
"F","B","AZ",31,4,2,1,2,7,3
"M","B","EY",38,1,4,4,8,19,3
"M","B","AZ",23,1,0,2,2,1,4
"M","C","ST",16,3,1,1,2,10,5
"M","A","CJ",23,1,0,1,3,2,4
"F","B","IC",19,0,1,3,6,15,4
"F","A","ST",28,1,0,1,0,3,3
"F","A","CJ",28,0,1,2,3,16,3
"F","C","PO",21,1,0,4,4,12,5
"F","B","PO",43,1,0,5,5,5,5
"M","B","ST",22,3,0,3,2,19,5
"F","B","ST",46,0,2,1,4,27,3
"F","A","ST",21,3,1,1,3,4,4
"F","B","IC",28,3,2,1,2,12,5
"F","A","CJ",25,1,0,0,1,5,4
"M","C","ST",16,1,3,4,1,4,5
"M","A","CB",25,2,1,1,0,9,5
"F","A","IC",31,0,0,2,1,1,2
"M","B","AZ",15,1,1,2,3,5,5
"M","A","AZ",24,0,1,2,3,3,3
"F","B","PO",27,2,2,9,4,29,5
"M","D","EY",19,1,1,1,1,6,4
"M","A","PO",26,1,0,0,2,7,3
"F","A","ST",28,0,0,0,0,3,3
"M","C","EY",16,2,1,6,2,7,5
"F","B","AZ",29,3,3,3,2,7,4
"M","B","EY",17,2,0,1,3,2,3
"F","B","CB",22,1,2,2,3,14,5
"M","B","AZ",34,1,1,1,3,16,4
"M","B","PO",41,1,0,4,5,10,5
"M","C","IC",17,1,0,2,6,6,5
"M","B","PO",23,1,0,0,2,6,4
"F","B","AZ",22,2,4,4,2,8,5
"F","D","PO",18,1,0,0,5,3,3
"M","C","PO",19,1,3,3,3,9,5
"F","A","CB",35,0,0,1,5,9,4
"M","A","PO",31,3,2,1,3,10,5
"F","C","AZ",16,3,1,3,0,5,5
"F","B","IC",16,2,1,3,1,7,5
"F","B","PO",33,0,1,1,2,6,4
"F","B","PO",15,2,2,0,3,1,3
"M","B","PO",32,3,0,1,3,13,5
"F","B","CJ",29,0,1,0,3,21,4
"M","B","CJ",31,1,1,0,6,2,4
"F","B","CB",28,1,3,2,4,7,4
"F","D","CB",25,1,1,3,1,9,5
"F","B","CB",30,2,2,2,2,1,3
"F","A","PO",43,0,1,0,2,28,4
"F","B","AZ",27,0,0,1,1,14,3
"F","A","CB",34,0,0,0,1,1,3
"F","A","ST",27,1,0,2,3,15,3
"F","C","CB",27,5,1,2,4,6,5
"M","A","CJ",26,4,1,3,2,23,5
"M","A","PO",15,1,2,1,3,5,3
"M","A","CJ",41,4,0,0,2,22,3
"M","A","IC",33,1,1,2,3,10,3
"M","A","IC",39,0,1,0,1,12,3
"M","A","PO",16,3,1,3,0,8,5
"M","B","EY",21,0,2,0,5,4,3
"M","B","AZ",18,1,2,6,3,4,5
"F","A","IC",25,0,2,3,0,0,3
"F","B","EY",17,1,1,2,3,3,4
"F","A","EY",19,1,0,1,4,1,4
"F","B","AZ",21,0,1,0,1,7,3
"F","B","PO",32,2,1,3,2,12,5
"M","B","CJ",16,0,1,1,2,2,3
"F","A","PO",22,3,1,6,4,10,5
"F","B","CB",18,0,0,1,3,2,3
"F","D","IC",28,3,1,2,1,5,5
"F","A","AZ",26,2,0,0,2,7,3
"F","A","PO",22,2,2,1,1,5,5
"F","B","IC",35,2,0,0,2,16,3
"F","B","CJ",19,3,1,0,4,4,4
"F","D","IC",15,0,2,1,4,8,3
"F","B","CJ",42,0,1,0,1,10,3
"F","A","PO",35,1,3,0,1,12,3
"M","A","AZ",26,2,1,0,2,3,3
"M","A","ST",18,1,2,2,3,4,4
"F","D","PO",15,1,2,2,1,8,5
"F","A","IC",34,0,1,0,0,4,3
"F","C","CJ",29,4,0,3,3,12,5
"F","A","PO",16,1,0,4,2,4,5
"F","D","CJ",15,2,1,1,6,3,4
"F","B","IC",19,0,0,1,5,5,4
"M","B","PO",15,1,0,4,3,12,5
"F","B","PO",15,3,0,1,1,6,5
"F","D","AZ",27,1,0,1,1,6,1
"F","A","AZ",34,1,2,0,3,2,4
"F","A","ST",16,2,2,3,1,2,3
"F","B","EY",29,3,0,0,4,2,3
"M","A","AZ",17,1,0,1,4,2,3
"M","B","CJ",20,2,0,1,2,13,5
"F","C","ST",25,2,0,7,3,10,5
"F","A","PO",38,1,1,0,0,11,4
"M","B","PO",19,2,1,6,6,6,5
"M","A","CJ",27,4,1,6,5,16,5
"M","B","PO",16,1,0,3,3,4,4
"F","B","PO",24,1,1,6,4,8,5
"F","B","CB",20,0,1,1,3,7,3
"M","C","AZ",29,2,1,0,1,12,4
"F","B","AZ",19,4,1,1,2,4,4
"F","C","AZ",26,1,3,0,0,1,2
"M","B","AZ",55,1,1,4,6,25,4
"M","A","EY",33,1,2,1,2,15,3
"F","B","CB",15,1,1,1,1,3,4
"F","A","EY",17,3,1,0,2,16,3
"F","B","CB",32,1,0,1,5,16,3
"F","C","CB",27,0,0,1,2,12,3
"F","C","CB",32,3,2,2,1,17,5
"F","A","CB",19,0,1,1,6,4,3
"M","C","AZ",15,0,0,7,4,6,5
"F","A","CB",28,0,0,2,3,7,4
"M","C","ST",20,3,2,2,2,12,5
"F","A","EY",26,0,1,0,1,7,3
"F","A","AZ",31,0,1,0,3,11,4
"M","B","CJ",25,1,1,4,3,19,5
"F","B","AZ",29,0,2,4,0,9,3
"M","B","CJ",19,1,3,0,1,1,3
"F","B","EY",15,1,2,2,3,3,4
"F","B","AZ",20,0,0,1,2,5,4
"F","A","IC",25,1,2,2,0,1,4
"M","B","CB",27,2,0,1,4,26,4
"F","B","PO",16,1,0,2,5,1,3
"F","A","ST",19,0,1,1,3,9,4
"F","C","IC",23,1,2,0,1,19,3
"F","C","AZ",16,4,0,1,2,4,5
"F","D","PO",26,3,0,4,3,18,4
"F","B","CJ",16,1,3,1,1,4,3
"M","A","ST",29,1,1,0,1,7,3
"F","B","PO",15,0,1,2,2,4,5
"F","B","PO",27,2,0,1,2,7,5
"M","B","AZ",23,1,2,1,4,10,3
"F","C","IC",31,2,2,3,3,38,5
"F","B","AZ",28,2,0,1,6,9,4
"M","A","ST",16,2,0,5,4,10,5
"F","A","PO",32,1,3,1,2,36,4
"M","B","CB",24,1,1,0,3,13,4
"F","A","EY",15,0,0,1,6,2,4
"F","C","CJ",40,3,0,1,3,17,3
"M","A","PO",25,1,2,2,1,4,5
"F","D","EY",20,3,0,2,3,1,3
"F","C","AZ",15,1,2,3,0,6,5
"F","B","CB",33,0,0,0,2,15,3
"F","B","EY",27,2,0,0,2,8,3
"M","B","AZ",22,0,1,1,1,7,3
"M","B","AZ",24,3,3,1,1,10,5
"F","B","CB",25,0,1,3,1,6,3
"M","C","PO",15,1,0,7,4,4,5
"F","A","IC",23,0,2,1,7,5,4
"F","A","AZ",16,0,2,1,1,2,4
"M","A","EY",59,0,0,1,3,13,4
"F","C","PO",19,1,1,1,1,16,5
"F","A","AZ",36,0,2,2,2,2,3
"F","C","AZ",39,2,0,2,2,27,5
"M","A","AZ",21,1,3,1,5,4,3
"F","B","CJ",27,2,0,1,4,15,3
"F","B","PO",15,1,1,0,1,1,4
"F","A","CJ",27,1,1,3,1,5,4
"M","B","CB",28,1,0,5,0,5,5
"F","B","PO",28,1,3,6,3,9,5
"F","B","CJ",22,2,0,0,0,8,4
"M","A","IC",26,2,0,0,2,3,3
"M","B","IC",18,1,0,2,4,4,3
"M","B","CB",51,1,1,0,3,48,3
"M","C","PO",17,3,1,5,0,7,5
"M","B","PO",17,5,1,1,2,13,3
"F","C","CB",19,5,3,6,5,11,5
"M","A","PO",21,1,2,1,4,11,3
"F","A","AZ",17,1,0,0,1,14,4
"M","C","IC",18,2,0,1,1,5,5
"F","C","EY",40,0,2,0,2,5,1
"F","A","ST",28,1,2,3,2,3,1
"F","B","EY",15,0,3,1,3,2,3
"M","A","CB",27,2,0,0,4,11,3
"F","A","CB",42,0,1,0,0,16,3
"M","C","PO",19,2,1,3,2,5,5
"F","A","CB",17,0,1,5,3,11,5
"F","A","PO",53,1,0,4,2,23,5
"F","D","IC",16,0,2,1,3,2,3
"M","B","ST",23,0,0,0,2,4,3
"F","A","PO",53,5,1,7,2,29,5
"F","C","AZ",25,2,2,0,2,5,2
"M","C","PO",29,0,4,0,2,4,4
"F","A","AZ",43,0,1,0,6,22,4
"M","B","EY",30,0,1,3,4,20,4
"M","B","EY",21,2,1,3,3,3,3
"M","B","AZ",28,1,2,1,2,13,4
"F","B","PO",15,1,3,3,5,13,3
"F","C","AZ",29,0,0,3,1,1,1
"F","D","PO",19,1,0,4,4,13,5
"F","B","AZ",18,1,1,3,2,2,4
"F","D","CB",35,1,0,0,1,16,3
"F","B","CB",16,2,2,0,3,1,3
"F","B","IC",15,1,0,2,3,6,4
"F","B","CJ",22,0,0,0,2,3,3
"F","B","AZ",21,1,1,1,2,7,4
"F","C","PO",22,1,0,2,2,11,5
"F","B","CB",44,0,2,0,1,19,3
"F","A","AZ",26,0,1,0,0,0,3
"M","A","PO",66,0,2,5,1,7,5
"F","B","IC",18,2,1,0,2,5,4
"M","C","CB",42,2,2,0,1,5,5
"F","B","EY",24,2,0,0,2,6,4
"F","A","IC",29,3,1,2,1,6,3
"M","B","AZ",21,0,0,1,0,8,5
"F","A","AZ",32,3,0,2,2,3,3
"M","B","ST",15,3,0,1,1,6,5
"M","C","AZ",17,2,1,4,1,4,5
"F","D","CB",18,1,0,3,0,10,5
"M","B","AZ",23,3,1,3,1,7,5
"F","B","PO",20,2,1,2,4,2,4
"M","B","IC",28,1,0,1,5,8,4
"F","C","CJ",16,1,0,3,4,4,5
"F","A","IC",25,1,0,0,2,3,3
"F","B","CB",16,2,0,2,2,4,5
"M","B","AZ",17,4,2,5,2,4,5
"M","C","CB",17,2,0,4,2,12,5
"M","A","CB",18,2,0,3,2,12,5
"F","B","CJ",15,0,1,0,3,2,4
"M","A","CJ",22,2,3,0,4,4,2
"F","A","PO",36,2,0,2,2,15,5
"F","B","IC",25,0,1,1,1,7,3
"F","B","ST",19,1,0,0,0,1,3
"M","A","PO",20,1,1,4,2,15,5
"F","A","EY",27,2,2,0,1,1,3
"F","B","CB",38,1,2,2,3,31,5
"M","B","EY",17,0,0,9,2,16,4
"F","B","CB",27,1,0,1,4,1,3
"F","C","AZ",45,1,1,0,2,13,2
"F","C","PO",38,2,0,6,4,24,5
"F","D","IC",17,0,1,2,3,1,3
"M","B","AZ",26,2,2,2,2,5,2
"F","C","AZ",19,3,2,1,1,12,5
"F","B","AZ",29,0,0,0,0,1,3
"F","A","PO",28,1,2,0,4,8,4
"M","B","PO",21,1,0,2,4,2,3
"M","B","CJ",15,0,1,2,5,1,3
"F","B","AZ",25,1,0,3,1,0,2
"M","A","PO",24,1,0,3,3,8,5
"M","C","PO",30,2,0,2,1,4,5
"F","B","EY",30,1,2,3,3,7,4
"M","A","PO",21,0,0,0,3,8,4
"M","A","AZ",44,0,0,1,3,16,2
"F","A","PO",32,2,0,4,1,14,5
"F","A","PO",16,1,0,2,3,10,5
"F","A","AZ",15,2,0,1,1,1,3
"M","A","CJ",25,1,1,1,1,4,3
"F","A","CJ",28,0,0,1,6,8,3
"M","D","EY",28,2,2,1,3,13,3
"M","A","CJ",25,0,0,2,0,7,3
"F","B","EY",32,0,1,1,1,7,3
"F","B","PO",15,0,3,0,3,2,4
"F","B","PO",19,0,1,0,3,5,3
"F","B","PO",32,1,0,4,1,4,4
"M","B","CB",18,0,0,2,1,12,5
"M","B","PO",17,2,2,3,5,6,5
"F","A","EY",31,3,3,0,1,14,2
"M","B","CB",25,3,3,4,1,19,5
"M","A","CB",15,2,0,2,0,6,4
"F","B","AZ",16,2,1,3,3,8,5
"F","B","AZ",24,4,3,0,1,5,4
"F","A","AZ",55,0,2,0,0,20,2
"F","A","PO",22,0,2,0,1,3,4
"M","A","PO",17,2,1,2,1,1,4
"M","C","PO",47,1,1,0,1,24,5
"F","B","EY",57,1,2,1,4,46,4
"F","C","PO",22,2,0,2,3,18,4
"F","B","EY",42,5,3,2,1,24,5
"M","C","PO",17,4,0,1,0,20,5
"M","B","ST",19,2,1,1,4,3,3
"M","B","ST",24,3,0,1,3,7,4
"F","B","IC",15,3,0,1,1,7,5
"F","B","PO",18,1,5,2,0,10,5
"M","B","AZ",22,0,1,2,0,4,5
"M","A","CJ",33,6,0,5,3,8,5
"F","A","EY",26,4,4,1,1,1,3
"M","B","CJ",16,1,2,2,5,3,3
"M","B","PO",21,3,0,5,5,6,5
"M","B","IC",15,0,2,0,1,2,3
"F","D","CB",26,3,0,0,2,7,3
"M","C","AZ",16,1,2,1,1,1,4
"M","A","AZ",38,4,2,5,2,9,5
"M","B","CB",29,2,1,5,4,4,5
"M","B","CJ",16,0,1,2,5,10,4
"M","B","PO",16,2,3,2,5,1,5
"F","B","CB",15,2,1,0,1,1,4
"F","D","EY",18,0,0,2,6,2,4
"F","A","CB",26,1,2,0,1,3,3
"M","A","CB",29,0,0,0,1,16,4
"F","A","EY",26,1,1,2,0,7,3
"M","C","PO",17,1,1,2,1,5,5
"M","C","CJ",24,1,0,3,1,9,5
"F","C","PO",15,1,2,1,4,1,4
"F","A","ST",22,1,0,3,2,6,5
"F","B","AZ",16,2,0,1,2,1,3
"M","B","IC",20,0,0,7,4,4,5
"F","A","AZ",25,0,1,1,1,1,3
"F","D","PO",32,5,2,0,0,3,2
"M","B","CB",25,2,0,0,4,6,4
"M","D","CB",16,0,0,4,1,5,5
"M","B","CB",15,0,0,3,3,9,5
"M","B","PO",15,1,0,3,9,1,3
"F","B","PO",17,2,2,3,4,3,4
"F","D","CB",15,3,0,3,1,6,5
"M","B","CB",41,0,2,0,3,21,4
"M","C","PO",17,2,2,6,3,12,5
"M","A","AZ",30,2,1,4,4,27,5
"M","A","IC",31,1,2,0,1,16,3
"M","B","PO",24,1,4,4,1,6,5
"M","B","CB",22,1,1,3,6,5,3
"F","A","CB",15,2,0,2,3,3,4
"F","D","AZ",19,1,1,1,2,12,3
"M","A","EY",22,0,0,0,1,11,4
"M","B","PO",27,1,0,4,1,8,5
"F","A","IC",32,0,0,0,0,6,1
"F","B","AZ",25,2,2,1,0,13,3
"F","B","AZ",18,0,0,1,3,5,3
"F","B","PO",44,0,1,0,3,25,3
"F","A","AZ",15,0,1,0,2,1,4
"F","B","CB",27,2,0,2,2,9,5
"F","A","AZ",27,1,0,1,3,11,3
"F","B","CJ",25,2,2,0,2,2,4
"M","A","PO",19,1,2,0,0,2,3
"M","C","EY",21,2,0,3,2,6,5
"F","B","EY",28,1,1,1,1,19,4
"F","A","CB",25,0,0,0,2,9,3
"M","C","AZ",30,0,2,0,2,4,3
"M","B","AZ",18,1,1,0,3,4,3
"F","B","CJ",26,0,1,0,4,11,4
"F","C","AZ",32,0,1,1,1,1,3
"M","A","PO",19,2,0,3,2,6,5
"M","C","CB",22,3,1,4,3,10,5
"M","B","ST",21,0,1,1,5,1,4
"M","A","EY",18,3,1,2,1,4,4
"F","B","CB",17,2,0,0,3,4,3
"F","B","AZ",16,1,0,4,2,7,5
"F","B","AZ",28,1,2,0,1,11,5
"F","D","CJ",16,4,4,3,2,10,5
"F","A","PO",17,1,3,0,1,3,4
"F","C","AZ",29,1,3,1,5,8,4
"F","B","CJ",24,0,1,0,2,2,4
"F","B","ST",24,1,3,1,2,2,3
"F","A","CB",26,1,1,1,1,9,2
"F","B","PO",19,2,3,5,5,12,5
"F","A","CJ",35,1,0,1,0,6,4
"F","A","AZ",37,2,3,0,1,12,4
"F","C","EY",16,1,0,1,6,5,5
"F","D","EY",16,1,2,3,5,1,3
"M","A","EY",38,3,2,0,1,19,3
"M","B","CJ",31,3,0,0,0,5,5
"F","A","CJ",34,1,1,1,2,22,4
"F","B","ST",25,1,1,1,1,10,3
"F","C","CB",18,0,0,0,0,26,4
"F","C","PO",31,0,0,0,4,11,3
"F","A","IC",37,1,1,0,0,19,3
"M","B","PO",25,2,0,1,1,2,4
"F","C","IC",15,1,2,2,0,20,5
"F","A","AZ",42,0,0,1,2,14,3
"M","A","CJ",15,0,1,2,2,9,5
"M","C","IC",35,4,1,0,1,13,5
"M","C","CJ",43,3,0,5,2,41,5
"M","B","PO",41,2,0,4,2,27,5
"F","A","CJ",25,0,0,0,0,4,3
"M","B","IC",27,0,2,1,1,5,5
