"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10"
"F","C","AZ",19,2,2,1,0,2,4
"F","D","AZ",19,1,1,0,2,1,3
"M","B","ST",17,2,2,0,3,6,3
"F","D","PO",15,2,2,1,4,2,4
"F","A","AZ",34,0,0,1,1,4,4
"F","A","CJ",21,3,0,3,1,5,5
"F","A","CJ",16,1,4,0,2,4,4
"F","A","CB",19,4,2,4,5,6,5
"M","B","PO",16,2,2,0,0,13,5
"F","B","AZ",27,1,2,0,0,4,3
"M","A","CB",28,0,0,1,3,19,3
"F","B","PO",18,1,1,2,2,3,3
"M","B","CJ",36,1,0,3,6,18,3
"M","D","IC",18,1,0,4,2,8,5
"M","A","EY",29,0,0,3,3,7,4
"F","A","AZ",35,0,0,2,3,10,3
"F","B","EY",24,1,2,0,1,2,3
"F","B","PO",17,2,0,6,2,9,5
"M","C","AZ",31,1,2,1,5,9,5
"F","C","AZ",38,0,0,0,2,3,2
"F","B","EY",20,0,1,0,1,3,4
"M","B","CJ",22,2,1,4,7,10,5
"F","B","AZ",35,1,0,2,7,1,4
"M","B","CJ",15,0,1,2,5,2,4
"F","C","AZ",26,1,0,0,2,10,4
"F","B","PO",26,5,2,3,3,17,5
"M","B","IC",21,3,1,0,2,5,3
"F","A","PO",17,0,2,2,4,5,5
"F","A","PO",26,0,0,1,1,3,3
"F","B","PO",17,0,0,0,2,3,3
"F","B","AZ",21,2,1,3,1,14,4
"M","B","CB",17,1,1,1,2,7,5
"F","A","AZ",16,4,1,2,1,9,5
"F","D","PO",17,2,2,3,4,2,3
"M","B","EY",20,0,0,1,1,4,3
"F","A","AZ",19,0,1,0,5,1,4
"F","A","ST",30,2,3,2,2,3,3
"F","A","CB",26,0,2,2,0,2,2
"M","D","EY",20,3,1,7,2,5,5
"F","A","PO",35,1,0,0,2,3,4
"M","B","IC",22,0,1,1,1,6,4
"F","D","AZ",21,2,1,6,2,13,5
"F","C","PO",19,3,1,1,1,9,5
"F","B","PO",17,2,1,2,0,4,5
"F","A","CJ",19,0,1,3,8,7,3
"F","B","PO",15,2,1,1,1,5,5
"F","B","PO",49,0,4,0,1,22,4
"M","B","AZ",23,1,1,1,4,2,3
"M","C","AZ",26,3,0,3,2,4,5
"F","B","AZ",27,2,1,6,2,6,5
"M","A","AZ",18,1,2,1,5,3,4
"F","C","PO",24,2,1,5,3,14,5
"F","A","AZ",30,0,0,0,3,1,3
"F","B","PO",15,5,4,8,4,4,5
"M","B","CB",16,1,0,1,6,8,3
"M","C","PO",24,1,2,7,3,13,5
"F","A","AZ",25,4,1,3,5,11,3
"M","A","AZ",15,2,1,1,1,33,5
"M","A","PO",20,2,0,0,1,6,3
"F","A","AZ",33,1,0,0,1,7,4
"M","B","AZ",22,0,1,2,2,12,6
"M","C","ST",25,0,1,3,1,5,3
"M","D","PO",30,3,0,0,1,10,4
"M","B","EY",27,1,0,1,9,9,4
"M","B","AZ",27,0,2,1,2,9,4
"M","A","IC",34,1,0,1,5,3,4
"M","C","AZ",18,2,0,2,0,7,5
"F","B","PO",16,0,0,3,3,7,5
"F","A","PO",16,1,0,0,4,1,4
"M","A","PO",17,1,0,3,3,8,4
"F","A","PO",16,2,3,2,3,3,3
"F","C","IC",27,0,0,1,1,4,3
"M","C","AZ",26,0,1,1,1,1,3
"F","B","AZ",37,0,1,0,2,20,3
"M","B","AZ",22,3,2,2,5,1,3
"F","A","AZ",40,1,2,2,2,10,2
"F","D","CJ",42,1,1,1,1,12,3
"F","A","CB",17,0,2,1,3,6,4
"M","B","PO",25,2,0,4,5,6,5
"F","D","PO",26,2,1,0,0,8,1
"F","C","AZ",27,4,1,2,2,3,3
"M","B","ST",15,1,1,0,1,2,4
"F","A","CJ",17,2,1,2,3,4,4
"F","A","IC",39,3,2,0,2,11,3
"M","B","AZ",63,2,0,0,0,9,2
"F","A","ST",30,0,0,0,0,6,3
"M","C","CJ",19,0,2,1,4,6,3
"F","A","EY",38,3,0,1,1,3,4
"M","D","CJ",27,2,0,3,4,10,5
"M","A","IC",19,3,3,0,0,8,3
"M","A","CB",15,1,0,1,3,2,4
"M","A","PO",28,1,0,4,1,6,5
"F","C","AZ",34,3,2,0,4,17,3
"F","A","AZ",39,1,1,1,0,6,4
"M","B","EY",25,0,1,2,5,5,3
"F","D","ST",26,0,0,2,2,11,5
"F","B","CB",25,1,3,1,3,10,3
"M","A","CJ",18,2,2,0,1,15,4
"F","B","EY",15,2,2,5,5,4,4
"M","B","EY",18,0,3,1,2,8,5
"M","A","ST",47,0,0,0,2,31,3
"M","A","AZ",32,1,0,0,1,4,4
"M","C","PO",15,1,0,1,4,3,4
"F","A","EY",26,1,0,1,1,8,3
"M","A","CB",17,0,2,1,3,4,4
"F","B","PO",15,2,0,0,1,4,4
"M","B","CB",36,6,1,3,2,9,5
"M","B","PO",16,1,0,1,2,1,3
"F","B","AZ",25,0,0,0,1,7,5
"F","A","IC",23,1,1,1,5,8,3
"F","A","CJ",19,2,2,1,3,6,4
"M","A","PO",26,0,0,0,2,3,3
"M","C","CB",17,2,0,1,1,6,5
"F","B","PO",32,2,1,1,4,17,4
"F","C","CJ",16,2,1,1,0,4,5
"F","A","CJ",35,0,0,0,1,22,4
"F","D","ST",43,2,4,1,1,6,4
"M","A","ST",30,4,3,3,2,2,3
"M","B","PO",27,2,1,0,1,8,3
"M","B","AZ",20,0,1,3,1,4,5
"F","A","AZ",17,2,0,1,3,4,5
"F","B","PO",19,3,3,4,2,4,5
"M","B","IC",18,1,2,1,3,8,4
"F","C","AZ",32,0,1,1,2,4,3
"F","D","AZ",16,0,0,3,4,4,5
"M","B","PO",37,2,1,0,0,6,5
"M","B","CB",39,0,2,2,6,17,3
"F","B","AZ",21,4,1,2,3,8,3
"F","B","PO",31,1,0,0,0,2,3
"F","A","EY",27,2,0,1,1,1,2
"F","A","ST",29,1,0,0,0,5,4
"F","A","CB",28,3,2,4,2,10,5
"F","B","CJ",16,1,0,1,4,1,3
"M","A","ST",16,2,0,1,5,1,4
"M","A","CB",55,1,0,2,0,5,5
"F","B","PO",18,2,0,2,6,5,3
"M","A","IC",40,3,0,3,2,15,5
"F","B","CJ",19,1,3,1,4,7,5
"F","C","AZ",25,0,0,0,2,3,2
"M","C","PO",21,2,0,1,1,23,5
"M","B","CB",33,0,1,5,7,18,4
"M","B","ST",17,0,1,5,3,8,5
"F","A","IC",28,1,1,2,1,1,3
"F","B","PO",27,3,0,1,5,5,4
"M","B","EY",15,2,1,2,6,4,4
"F","B","PO",26,0,0,1,0,15,3
"F","A","EY",34,0,0,0,0,2,5
"F","B","PO",27,1,1,2,5,7,5
"F","C","CJ",29,1,0,0,1,4,3
"M","B","PO",20,0,0,2,2,9,5
"F","B","PO",31,1,2,5,3,16,5
"F","C","CJ",26,1,1,2,1,5,4
"F","A","IC",26,2,2,1,1,1,1
"M","A","PO",27,1,0,0,0,8,3
"F","A","EY",39,1,1,0,0,29,4
"F","A","AZ",47,1,0,0,6,8,4
"F","A","CB",28,0,0,2,0,5,5
"M","B","CB",15,3,0,3,1,7,5
"M","D","PO",15,1,0,2,3,6,5
"M","A","CJ",23,2,0,2,4,9,4
"M","A","PO",30,1,0,0,1,1,3
"M","A","PO",21,4,0,5,4,9,5
"F","B","CJ",15,7,0,2,2,6,5
"M","B","PO",39,3,0,2,2,29,5
"F","A","IC",32,0,0,1,0,8,3
"M","B","CJ",31,0,1,0,2,1,4
"F","A","IC",33,0,1,0,1,4,2
"F","B","CJ",47,1,1,4,4,12,5
"M","B","CB",26,1,1,2,0,15,5
"F","A","AZ",21,3,0,1,4,3,5
"F","A","EY",32,2,0,2,2,13,2
"F","C","CB",17,2,1,7,3,6,5
"F","A","IC",18,2,0,1,2,3,3
"F","A","IC",23,1,1,2,4,14,3
"M","A","CB",17,0,2,2,1,6,5
"M","C","PO",23,1,2,2,4,14,4
"F","B","AZ",20,1,2,3,2,2,4
"F","C","AZ",27,1,1,0,1,4,3
"F","B","AZ",29,2,2,2,4,9,3
"M","C","AZ",18,2,0,2,2,6,5
"M","D","CB",18,2,0,4,4,4,5
"F","B","PO",37,2,0,1,3,4,3
"F","A","PO",35,2,0,1,0,18,3
"M","A","CB",15,0,1,2,2,1,3
"F","A","AZ",34,2,2,0,2,5,3
"F","B","PO",39,0,1,2,4,8,5
"F","A","ST",25,0,1,2,8,8,4
"F","C","AZ",15,1,1,4,3,7,5
"F","B","AZ",15,1,2,2,4,1,4
"M","A","EY",32,1,0,1,4,15,3
"F","B","CB",36,1,3,3,2,11,5
"M","A","EY",29,1,0,2,0,1,3
"F","B","AZ",48,1,1,1,4,51,3
"M","B","CJ",21,1,1,1,3,4,4
"M","C","EY",15,1,0,3,1,7,5
"F","B","PO",19,2,1,0,6,7,4
"M","A","IC",39,3,2,0,1,11,3
"F","A","EY",22,1,1,1,1,8,4
"M","A","PO",16,1,2,1,2,1,4
"F","B","CJ",22,1,0,2,2,3,3
"F","C","CB",15,2,0,1,3,6,3
"F","A","AZ",16,1,0,1,3,1,4
"F","A","IC",32,1,2,1,1,1,4
"F","B","IC",34,2,0,1,0,6,5
"F","A","PO",31,0,1,0,1,5,2
"M","A","EY",26,1,2,0,1,11,4
"F","A","IC",30,0,0,2,2,2,3
"M","C","AZ",46,1,1,3,2,19,5
"M","A","ST",31,1,2,1,0,30,3
"M","B","CB",24,1,0,3,4,10,5
"M","B","AZ",19,2,0,0,4,1,3
"M","B","AZ",28,0,2,0,1,6,3
"F","A","AZ",17,1,2,3,1,5,5
"F","B","AZ",32,2,0,0,1,0,4
"F","A","AZ",39,1,0,1,1,2,2
"F","B","AZ",24,1,1,1,3,15,3
"F","A","AZ",27,0,0,3,1,3,3
"F","A","CB",38,1,0,3,0,5,5
"M","B","EY",24,2,1,1,4,20,3
"F","A","PO",16,1,0,1,1,2,3
"M","A","ST",29,1,2,2,1,3,2
"M","A","CJ",41,0,2,0,3,23,3
"F","B","PO",18,0,1,1,3,9,4
"F","A","PO",17,1,1,0,0,9,3
"M","A","CJ",33,0,1,0,0,6,3
"M","A","ST",16,2,0,0,1,2,3
"F","B","AZ",17,1,2,0,3,6,3
"F","B","CB",46,0,0,2,2,26,5
"M","B","AZ",29,2,2,1,2,14,3
"M","B","PO",21,4,1,3,2,5,5
"M","B","CJ",38,3,0,0,3,2,3
"M","D","CB",31,2,1,2,6,6,3
"F","A","PO",31,1,1,1,0,5,2
"M","B","AZ",25,2,1,6,1,14,5
"F","D","IC",20,1,3,3,4,9,3
"F","B","EY",23,2,0,0,4,7,3
"F","A","IC",25,0,2,0,1,4,1
"F","C","CB",20,3,1,2,1,6,5
"M","A","EY",25,0,1,3,6,10,3
"F","B","AZ",30,0,0,2,4,6,3
"F","A","ST",16,1,1,2,3,5,3
"F","C","IC",23,1,1,0,3,9,4
"M","A","PO",19,3,1,2,3,1,3
"M","B","AZ",26,1,2,0,0,3,2
"F","B","IC",32,0,0,1,0,1,3
"M","A","IC",23,1,0,0,4,9,4
"F","C","PO",19,2,0,2,1,4,5
"F","B","PO",44,3,3,4,2,7,5
"F","A","AZ",47,2,0,0,2,8,4
"M","B","PO",16,1,2,2,1,10,5
"F","B","EY",22,1,1,0,2,6,3
"M","B","AZ",16,1,0,0,2,4,3
"F","A","ST",19,0,0,1,1,2,3
"M","A","EY",18,3,0,2,3,4,3
"M","D","CJ",28,0,1,1,5,28,3
"F","C","CJ",25,1,0,0,3,14,4
"F","C","CJ",25,2,0,1,2,8,4
"M","C","AZ",26,3,1,4,0,5,5
"F","B","CJ",54,0,2,1,4,36,3
"F","A","CB",27,2,0,0,5,11,4
"M","A","AZ",34,0,0,1,3,5,3
"F","B","EY",26,2,0,0,2,1,4
"F","B","CB",29,0,0,4,4,12,5
"M","B","PO",42,4,1,2,1,26,5
"F","C","PO",24,1,2,0,5,2,4
"M","A","CB",31,1,0,1,1,2,3
"M","C","PO",23,1,1,4,0,12,5
"M","C","AZ",18,1,2,2,2,11,5
"M","A","AZ",25,1,0,6,3,17,5
"M","A","EY",30,2,2,1,2,0,3
"M","B","PO",16,3,1,4,4,11,5
"F","A","CJ",47,2,1,1,0,7,3
"F","A","IC",28,1,2,1,2,5,3
"F","D","CB",18,0,1,1,3,5,4
"M","A","CJ",20,2,1,3,2,18,5
"F","B","CJ",15,4,3,2,2,5,5
"M","A","ST",20,0,1,0,0,7,3
"F","A","AZ",26,1,1,0,0,17,5
"M","A","PO",26,0,1,2,4,11,4
"M","B","PO",16,0,0,2,1,7,5
"M","B","IC",16,0,0,0,0,2,3
"F","D","EY",17,0,0,5,4,13,5
"F","C","PO",18,1,1,1,7,5,3
"M","C","ST",25,2,2,3,3,7,5
"F","A","CB",27,2,1,0,1,12,3
"M","A","PO",19,1,2,1,7,8,4
"M","A","AZ",22,1,0,2,0,30,5
"M","B","PO",21,1,2,2,6,11,4
"F","B","AZ",29,0,2,2,5,12,4
"F","B","ST",20,0,1,3,5,2,3
"F","A","CB",22,1,3,1,1,5,4
"F","A","AZ",26,1,0,1,3,2,3
"F","B","EY",23,1,2,1,2,1,3
"F","B","AZ",16,0,1,1,3,1,4
"M","C","EY",27,3,1,0,1,6,4
"F","D","PO",36,0,2,1,1,18,3
"F","A","CB",34,0,0,1,1,3,3
"F","B","EY",21,0,1,2,8,18,4
"M","C","AZ",51,2,2,1,0,1,2
"F","A","IC",26,1,1,1,0,1,1
"F","C","CB",31,1,1,2,0,11,2
"F","B","AZ",19,1,0,0,1,10,3
"M","B","AZ",21,1,1,1,4,1,3
"F","C","PO",23,3,0,4,3,20,5
"F","A","AZ",28,1,2,1,0,8,2
"F","B","CB",15,2,0,6,2,5,5
"M","A","PO",52,0,1,1,0,16,1
"F","B","PO",16,0,0,1,5,7,4
"F","D","EY",25,0,0,2,1,7,4
"F","A","CB",20,0,1,2,1,16,5
"F","D","PO",30,0,2,0,1,12,4
"M","B","ST",15,1,1,0,1,1,3
"F","A","AZ",26,0,3,0,0,1,3
"F","B","PO",31,1,2,2,3,9,4
"M","D","AZ",53,2,1,6,5,65,5
"M","D","PO",24,3,1,1,0,10,4
"F","C","ST",29,0,0,1,2,5,3
"M","A","AZ",48,2,0,2,5,19,3
"F","B","AZ",34,1,1,1,5,25,3
"F","B","EY",26,1,1,1,4,10,3
"M","B","CB",32,0,1,1,2,12,4
"M","A","PO",31,1,0,0,1,4,2
"F","C","PO",25,2,2,1,3,1,3
"F","A","AZ",36,1,2,3,2,2,3
"F","B","PO",26,1,1,0,2,10,3
"F","A","CB",32,0,0,1,2,13,5
"M","B","CB",26,3,0,1,3,19,3
"M","C","ST",15,0,1,0,1,2,3
"F","B","EY",16,2,3,2,4,1,3
"M","C","EY",24,0,1,4,2,26,5
"M","B","EY",32,2,0,1,4,5,4
"M","A","ST",32,0,0,1,2,5,2
"M","A","CB",20,3,1,4,1,4,5
"F","C","PO",22,0,1,4,0,12,5
"F","C","ST",15,1,0,0,3,4,4
"F","B","IC",35,2,1,0,2,18,3
"M","A","AZ",16,0,1,1,2,3,4
"F","B","IC",27,0,3,0,4,9,4
"M","A","AZ",25,0,1,0,0,4,3
"F","A","CB",27,2,1,2,3,2,4
"M","C","PO",27,4,0,4,2,16,5
"M","B","IC",17,0,0,1,5,7,4
"M","B","AZ",15,0,1,2,2,8,5
"F","A","AZ",30,1,0,1,1,1,1
"M","B","CB",22,0,1,4,2,13,5
"M","B","ST",20,2,1,0,1,10,3
"M","D","PO",47,7,2,2,3,20,5
"F","B","AZ",19,0,2,1,3,8,4
"M","D","CJ",16,0,1,1,1,6,5
"F","B","EY",20,1,1,0,2,9,3
"F","A","ST",30,1,1,1,3,1,3
"F","B","AZ",30,1,3,2,1,7,4
"M","A","EY",18,0,3,1,2,3,3
"F","B","PO",28,0,1,1,3,10,4
"F","B","IC",32,0,0,0,0,7,5
"M","B","AZ",17,1,2,2,1,5,5
"F","B","PO",34,2,1,1,2,13,5
"M","C","ST",19,1,1,2,1,7,5
"F","A","PO",19,0,0,3,2,4,5
"F","B","PO",35,2,1,5,3,11,5
"M","B","CB",17,4,1,0,0,11,5
"F","A","EY",25,3,0,1,2,3,2
"F","C","PO",16,0,3,1,3,1,4
"F","C","EY",16,2,0,4,3,14,5
"F","A","AZ",41,1,2,1,4,10,4
"F","A","IC",32,1,2,2,1,13,3
"M","B","CJ",17,1,2,4,2,6,5
"F","A","PO",17,0,2,0,1,2,3
"F","C","EY",40,0,1,0,2,12,1
"M","B","PO",24,3,0,5,2,12,5
"M","A","PO",16,0,1,3,2,1,3
"M","A","PO",21,1,2,1,0,3,4
"F","B","ST",26,2,3,2,3,8,4
"F","B","PO",31,2,2,2,2,17,3
"F","A","PO",22,1,2,3,5,2,4
"F","B","CB",32,1,1,2,1,5,5
"M","B","IC",17,0,1,0,1,1,3
"F","B","IC",20,1,1,3,3,4,3
"F","B","CB",19,3,4,2,0,6,5
"F","B","PO",19,2,1,5,3,6,5
"F","B","EY",32,1,2,0,4,13,4
"M","B","PO",21,2,0,4,2,14,5
"F","C","PO",21,1,1,2,2,12,5
"F","B","PO",15,4,1,1,1,10,5
"M","B","CB",47,4,1,1,1,6,5
"M","A","PO",26,1,1,0,3,8,4
"F","A","AZ",42,1,0,0,2,15,4
"M","B","CB",15,1,1,0,2,1,3
"M","A","AZ",21,3,0,3,3,6,5
"M","A","PO",17,0,0,4,8,5,3
"F","A","PO",25,0,1,2,1,1,2
"M","B","IC",17,1,0,0,6,2,3
"F","B","PO",17,0,0,1,6,7,4
"F","C","PO",23,0,1,4,2,27,5
"F","A","PO",18,0,0,0,2,5,3
"M","A","PO",18,1,3,2,4,4,3
"M","C","PO",15,1,1,2,4,3,4
"M","D","AZ",19,0,0,1,3,4,3
"F","B","AZ",49,1,1,0,2,45,3
"F","B","EY",39,2,0,1,3,16,3
"M","B","AZ",40,2,0,0,1,13,3
"M","C","PO",31,1,0,3,3,33,5
"M","C","CJ",16,2,2,1,5,1,4
"F","C","EY",20,0,1,0,3,8,3
"F","C","AZ",16,0,1,5,2,7,5
"F","B","IC",15,0,1,3,2,1,3
"M","B","PO",16,2,3,2,1,9,5
"F","B","AZ",15,2,1,4,4,6,5
"F","C","PO",16,2,1,1,3,4,4
"F","C","CJ",22,0,0,1,0,14,5
"M","C","CB",63,2,2,2,1,13,5
"M","A","IC",17,1,0,2,6,3,3
"M","B","IC",41,0,2,0,0,20,3
"F","C","AZ",24,1,3,0,0,7,3
"F","A","EY",52,2,2,1,1,34,5
"F","B","PO",22,4,0,3,1,17,5
"F","B","EY",18,1,1,1,5,14,3
"M","B","IC",21,2,1,1,2,7,4
"F","A","IC",38,1,0,0,1,7,3
"M","C","PO",15,3,0,1,1,9,5
"F","A","AZ",25,0,0,1,1,5,3
"F","D","PO",21,2,0,0,1,3,3
"F","D","EY",29,0,1,0,5,11,3
"F","B","IC",16,1,1,1,4,3,3
"M","C","PO",26,2,0,5,7,11,5
"M","C","PO",40,3,1,0,2,20,4
"F","B","ST",18,1,0,2,2,8,5
"M","C","PO",27,2,1,3,3,5,5
"F","B","AZ",67,3,0,3,3,27,5
"M","A","PO",24,3,0,4,5,4,5
"F","A","PO",21,3,0,2,1,5,3
"F","C","EY",24,2,0,4,2,8,5
"M","B","PO",17,3,0,3,2,8,5
"F","B","CB",24,3,2,1,1,13,5
"M","C","PO",20,3,2,1,4,9,5
"F","A","AZ",31,2,0,1,3,10,4
"F","C","EY",16,1,1,3,1,6,5
"M","C","EY",20,2,1,3,1,4,5
"M","B","PO",41,1,3,5,5,25,5
"F","A","PO",29,0,3,0,1,11,4
"M","C","AZ",18,2,0,7,3,10,5
"F","A","AZ",25,1,0,0,1,6,3
"F","D","PO",33,0,0,0,4,22,3
"M","B","EY",16,0,0,0,1,6,3
"M","C","CJ",15,1,0,6,1,4,5
"F","A","CB",20,2,1,4,0,4,5
"F","B","CB",28,1,1,1,4,10,3
"M","B","PO",15,0,0,2,0,11,5
"F","C","ST",36,2,2,7,3,10,5
"F","A","EY",18,1,2,2,4,1,4
"F","B","EY",15,1,0,3,5,1,3
"M","B","CJ",16,1,0,7,1,20,5
"M","A","CB",19,0,2,1,6,3,3
"F","B","PO",27,0,2,5,9,17,5
"M","A","CB",28,0,1,2,0,8,1
"M","C","AZ",27,4,0,3,4,16,5
"F","B","CB",28,1,0,1,3,11,3
"M","A","EY",19,0,0,1,3,5,4
"M","B","PO",16,1,0,3,2,16,5
"F","A","IC",25,1,1,1,0,3,3
"M","C","IC",28,0,0,1,2,5,4
"M","B","AZ",30,5,0,4,0,5,5
"F","B","PO",30,0,0,2,4,17,4
"F","B","EY",23,1,0,4,2,14,5
"M","A","AZ",19,0,1,1,4,1,4
"F","C","PO",49,4,0,3,2,5,5
"M","D","AZ",22,1,1,3,3,5,5
"F","A","CB",27,0,3,0,3,5,3
"F","A","EY",31,2,0,1,1,11,3
"F","A","IC",27,0,4,4,2,6,5
"F","C","IC",34,7,0,10,9,5,5
"F","B","PO",31,1,2,5,0,8,5
"M","B","AZ",19,2,0,3,2,5,5
"F","B","PO",21,1,1,2,2,6,5
"M","B","AZ",15,0,0,3,1,4,5
"M","B","CJ",50,0,1,1,7,23,3
"F","A","AZ",33,1,1,2,0,11,2
"F","A","AZ",37,1,0,0,2,1,3
"F","B","PO",38,0,1,0,2,24,3
"M","D","EY",28,3,0,1,4,5,4
"F","A","PO",18,4,3,4,4,11,5
"F","B","CJ",23,1,2,1,7,9,3
"M","D","EY",19,0,0,2,5,2,4
"M","C","PO",28,3,1,1,2,10,3
"M","A","CJ",23,2,0,3,2,8,5
"M","B","PO",30,2,0,5,1,12,5
"F","A","IC",32,1,1,2,1,2,2
"M","A","EY",15,1,0,2,4,1,3
"M","B","AZ",30,0,1,0,1,19,3
"M","B","CB",16,2,0,1,3,1,3
"M","B","PO",18,0,0,2,3,4,4
"F","C","AZ",36,1,0,1,2,4,2
"M","B","PO",23,2,1,4,1,11,5
"F","B","AZ",29,3,0,4,2,15,5
"M","C","PO",26,1,2,0,1,8,3
"F","B","CJ",31,1,2,0,2,10,4
"M","A","IC",18,1,0,3,7,10,4
"M","D","CJ",21,3,1,3,1,7,5
"M","B","CJ",36,0,0,3,1,9,4
"M","C","PO",17,4,3,3,3,6,5
"F","B","CJ",21,1,1,3,7,10,4
"F","D","AZ",15,0,0,1,0,15,5
"F","B","PO",17,1,1,2,1,20,3
"M","B","EY",31,0,0,1,6,13,3
"F","A","ST",34,4,0,0,1,19,3
"M","B","ST",27,1,1,2,6,8,3
"F","A","PO",19,0,0,0,3,1,3
"F","B","AZ",26,1,0,2,2,30,3
"M","C","CJ",17,3,0,1,2,4,4
"M","C","PO",15,0,0,0,1,1,3
"M","A","PO",28,3,3,0,0,1,2
"F","A","EY",18,0,1,0,5,7,5
"M","C","IC",15,6,4,2,1,7,5
"M","A","AZ",18,0,1,1,2,3,4
"F","B","CB",29,1,3,2,0,4,2
"F","B","IC",16,0,1,3,5,3,4
"F","B","PO",16,3,0,3,1,7,5
"F","A","IC",26,0,0,0,2,2,4
"M","A","CB",15,0,0,1,5,10,4
"F","B","PO",27,0,0,0,2,11,3
"F","C","CJ",16,1,1,1,2,5,5
"F","D","EY",18,1,2,1,4,4,3
"F","A","EY",27,0,2,1,4,6,4
"F","C","PO",24,0,2,2,5,9,4
"M","B","AZ",16,0,2,2,5,4,3
"F","A","ST",25,0,1,1,0,0,2
"M","B","EY",19,1,2,0,0,3,3
"F","A","PO",29,1,1,1,1,2,1
"F","C","PO",19,1,3,4,3,4,5
"F","B","IC",17,1,1,0,3,11,3
"M","A","AZ",22,4,0,2,1,51,5
"F","B","CJ",25,3,1,2,5,5,5
"F","C","AZ",17,3,0,3,3,9,5
"F","A","CB",20,1,1,1,1,3,4
"F","B","CB",26,1,2,0,4,11,3
"M","B","EY",23,1,3,2,4,7,4
"M","C","CB",19,1,2,2,1,19,5
"F","A","EY",16,1,3,1,3,2,3
"F","C","PO",25,1,1,5,3,9,5
"F","D","AZ",27,0,1,0,0,4,2
"F","A","AZ",24,0,0,1,2,2,4
"M","A","IC",30,0,1,1,1,2,3
"M","B","CB",25,3,0,2,1,11,5
"F","A","CB",28,0,0,1,0,7,3
"F","B","IC",21,3,5,3,1,8,5
"M","D","IC",21,0,0,1,3,5,3
"F","C","AZ",22,0,0,1,4,1,4
"M","B","CJ",21,1,2,0,1,8,4
"M","D","EY",16,1,1,2,2,11,3
"F","A","AZ",26,0,1,0,1,6,3
"F","A","PO",29,2,0,4,2,6,2
"M","B","CB",34,0,1,1,4,13,3
"F","A","AZ",21,5,2,1,3,4,4
"M","C","PO",19,5,1,3,2,14,5
"F","B","PO",17,1,2,0,2,3,3
"F","C","CB",23,3,1,6,4,6,5
"F","C","PO",50,1,2,1,0,5,4
"M","A","EY",15,1,3,3,4,1,4
"M","C","EY",19,0,1,1,2,1,3
"F","A","CJ",30,1,2,0,3,14,4
"F","B","AZ",20,2,0,0,3,9,3
"F","A","PO",22,0,1,1,0,1,4
"M","A","EY",33,0,0,1,1,12,2
"F","A","AZ",28,1,0,0,1,8,3
"F","A","AZ",64,0,1,1,1,1,3
"F","B","CB",24,0,0,1,4,15,4
"F","B","IC",29,0,0,1,2,11,3
"F","A","AZ",23,0,0,2,4,1,4
"M","C","AZ",15,2,2,4,2,7,5
"M","C","AZ",18,3,1,3,3,11,5
"F","D","CB",18,0,1,3,4,5,4
"F","D","CB",18,2,0,5,3,9,5
"F","B","EY",16,2,2,0,1,2,4
"F","B","PO",16,0,1,3,2,6,3
"M","A","AZ",46,2,2,7,3,15,3
"M","C","EY",15,2,0,2,0,13,5
"F","C","CJ",59,2,1,0,3,17,2
"M","B","EY",28,3,2,5,6,10,5
"M","A","IC",40,1,0,1,3,23,3
"M","A","AZ",22,0,1,2,2,2,3
"F","A","AZ",26,1,1,1,1,0,3
"F","B","PO",38,1,1,2,2,51,5
"F","B","AZ",18,0,0,2,5,4,3
"F","B","AZ",25,0,1,2,5,7,4
"M","A","AZ",22,3,2,0,4,5,4
"F","A","EY",17,4,3,1,2,5,4
"M","B","PO",15,3,0,4,1,5,5
"F","C","AZ",28,3,2,1,1,3,3
"F","B","PO",23,4,0,3,1,6,5
"M","C","CJ",20,0,1,1,1,5,3
"F","A","AZ",30,2,1,2,4,4,3
"M","A","CB",29,1,0,1,2,12,4
"M","B","PO",21,6,2,4,1,15,5
"F","A","ST",28,0,0,2,2,1,3
"F","A","PO",16,2,1,1,1,4,5
"F","C","CJ",30,3,4,3,2,7,4
"M","D","AZ",17,2,0,3,1,5,5
"F","C","IC",25,3,0,3,3,6,5
"F","A","IC",25,0,0,1,2,11,4
"F","A","AZ",35,0,1,2,3,22,2
"M","A","AZ",26,0,2,0,4,1,4
"M","C","EY",33,0,1,3,4,17,3
"M","A","AZ",17,1,1,2,5,10,3
"F","A","PO",42,0,2,1,1,10,4
"M","B","EY",38,0,1,0,4,24,4
"M","A","PO",18,1,0,2,6,7,5
"M","B","CB",15,0,0,1,2,2,3
"M","D","IC",15,2,1,0,0,6,5
"M","A","CB",25,0,0,0,1,2,2
"F","A","CB",31,1,1,0,1,14,4
"F","D","AZ",26,4,2,2,1,10,5
"F","A","CJ",28,0,0,1,4,23,4
"M","A","PO",33,4,0,3,1,10,5
"F","B","PO",15,0,0,0,2,2,3
"F","C","AZ",37,1,1,0,1,18,3
"F","C","ST",15,1,1,1,3,1,3
"F","B","PO",32,4,1,3,3,13,5
"F","A","PO",46,1,0,1,3,35,4
"F","A","IC",38,1,2,1,1,30,3
"F","C","AZ",17,0,1,1,7,3,3
"F","A","EY",23,2,1,2,1,5,4
"M","B","CB",16,2,0,1,3,3,3
"F","B","CJ",25,1,2,0,1,7,4
"M","B","AZ",22,0,0,0,0,13,4
"F","A","ST",26,0,2,1,2,4,3
